tick,reward,values,next_values,target_values,loss
1.0,-0.40032950043678284,0.07543623447418213,0.4460086524486542,0.04121902957558632,0.3294362723827362
2.0,-0.40032947063446045,0.07168752700090408,0.4460085928440094,0.04121903330087662,0.32053759694099426
3.0,-0.40032947063446045,0.06794161349534988,0.4460085928440094,0.04121903330087662,0.3118581175804138
4.0,-0.40032947063446045,0.06421630829572678,0.4460085928440094,0.04121903330087662,0.303397536277771
5.0,-0.40032947063446045,0.06053559482097626,0.4460086524486542,0.04121902957558632,0.29515397548675537
6.0,-0.40032950043678284,0.056894607841968536,0.446008563041687,0.04121902957558632,0.28712528944015503
7.0,-0.40032950043678284,0.05327790230512619,0.4460085928440094,0.04121903330087662,0.27930983901023865
8.0,-0.40032947063446045,0.049679946154356,0.4460085928440094,0.04121902957558632,0.2717059254646301
9.0,-0.40032947063446045,0.046102963387966156,0.4460085928440094,0.04121902957558632,0.2643113434314728
10.0,-0.40032950043678284,0.042552437633275986,0.4460086524486542,0.04121903330087662,0.25712350010871887
11.0,-0.40032947063446045,0.03903502598404884,0.4460085928440094,0.04121902957558632,0.25013935565948486
12.0,-0.40032947063446045,0.03555738925933838,0.4460085928440094,0.04121902957558632,0.24335521459579468
13.0,-0.40032950043678284,0.03212542459368706,0.4460085928440094,0.04121903330087662,0.23676688969135284
14.0,-0.40032947063446045,0.028743801638484,0.4460085928440094,0.04121903330087662,0.23036976158618927
15.0,-0.40032947063446045,0.025416245684027672,0.4460085928440094,0.04121902957558632,0.22415898740291595
16.0,-0.40032944083213806,0.02214580588042736,0.4460086524486542,0.04121902957558632,0.21812956035137177
17.0,-0.40032947063446045,0.01893508993089199,0.4460085928440094,0.04121903330087662,0.2122761756181717
18.0,-0.40032947063446045,0.015786483883857727,0.4460085928440094,0.04121902957558632,0.20659364759922028
19.0,-0.40032944083213806,0.012702425941824913,0.4460085928440094,0.04121902957558632,0.20107679069042206
20.0,-0.40032950043678284,0.009685584343969822,0.4460085928440094,0.04121903330087662,0.1957206279039383
21.0,-0.4196872413158417,0.017465639859437943,0.4486090838909149,0.024435751140117645,0.1982998102903366
22.0,-0.42222440242767334,0.009808311238884926,0.44733235239982605,0.020634615793824196,0.1927870213985443
23.0,-0.41995128989219666,0.006814253982156515,0.4487425982952118,0.024303868412971497,0.18651871383190155
24.0,-0.4186363220214844,0.0012176409363746643,0.4488503336906433,0.02572546899318695,0.18220338225364685
25.0,-0.4023478031158447,-0.004688134416937828,0.44606125354766846,0.03925283998250961,0.17402000725269318
26.0,-0.41806331276893616,-0.003614077577367425,0.4487609565258026,0.026210058480501175,0.17270591855049133
27.0,-0.41806331276893616,-0.006991158239543438,0.448760986328125,0.026210058480501175,0.1678238809108734
28.0,-0.4200006425380707,-0.01231521274894476,0.44874832034111023,0.02426021173596382,0.16541318595409393
29.0,-0.4149215817451477,-0.01552463136613369,0.44888314604759216,0.02947275899350643,0.15690243244171143
30.0,-0.4023478329181671,-0.018376266583800316,0.44606125354766846,0.03925284370779991,0.15289641916751862
31.0,-0.4017885625362396,-0.020497724413871765,0.4460633397102356,0.039814162999391556,0.14883223176002502
32.0,-0.4010091722011566,-0.02336147055029869,0.44602707028388977,0.0405576229095459,0.14401067793369293
33.0,-0.42014801502227783,-0.02422500215470791,0.4487465023994446,0.02411101758480072,0.14075273275375366
34.0,-0.41470393538475037,-0.026371870189905167,0.4488859176635742,0.029693128541111946,0.1354677379131317
35.0,-0.4200006425380707,-0.031042227521538734,0.44874829053878784,0.024260208010673523,0.13658598065376282
36.0,-0.41995131969451904,-0.03165505826473236,0.4487425982952118,0.024303868412971497,0.12919192016124725
37.0,-0.42218077182769775,-0.03265589848160744,0.4487494230270386,0.022081131115555763,0.1276252567768097
38.0,-0.4214140772819519,-0.035864874720573425,0.4482855498790741,0.022388702258467674,0.12230481952428818
39.0,-0.42014801502227783,-0.03532453253865242,0.4487465023994446,0.02411101572215557,0.12002445012331009
40.0,-0.4210464060306549,-0.036546774208545685,0.44851675629615784,0.022985145449638367,0.11673303693532944
41.0,-0.4083079397678375,-0.020583700388669968,0.44799208641052246,0.035204239189624786,0.122548408806324
42.0,-0.41306495666503906,-0.017904341220855713,0.4475730061531067,0.030032265931367874,0.12113557010889053
43.0,-0.4292748272418976,-0.02430855669081211,0.45075127482414246,0.016968967393040657,0.11230793595314026
44.0,-0.43045103549957275,-0.023706067353487015,0.45032840967178345,0.01537410169839859,0.11142236739397049
45.0,-0.42887386679649353,-0.02665785327553749,0.45060011744499207,0.01722026988863945,0.11214172095060349
46.0,-0.4242641031742096,-0.02612284943461418,0.4506721496582031,0.021901274099946022,0.10615386068820953
47.0,-0.4266068637371063,-0.025548476725816727,0.4507051408290863,0.019591236487030983,0.10312014818191528
48.0,-0.4095615744590759,-0.020383574068546295,0.44791457056999207,0.033873844891786575,0.10410377383232117
49.0,-0.428763210773468,-0.024621153250336647,0.45055893063545227,0.01729016937315464,0.097605399787426
50.0,-0.42992743849754333,-0.024437835440039635,0.4502660632133484,0.015835903584957123,0.097252756357193
51.0,-0.4323190450668335,-0.028322242200374603,0.4503012001514435,0.013479148969054222,0.09321396797895432
52.0,-0.4292748272418976,-0.025563068687915802,0.45075130462646484,0.016968971118330956,0.08838429301977158
53.0,-0.4133114516735077,-0.018342353403568268,0.4479459524154663,0.030155040323734283,0.09172261506319046
54.0,-0.41060271859169006,-0.01749080792069435,0.44804084300994873,0.03295768424868584,0.0888594537973404
55.0,-0.42645660042762756,-0.025778140872716904,0.45066148042678833,0.019698210060596466,0.08495057374238968
56.0,-0.42347395420074463,-0.022996006533503532,0.45077061653137207,0.02278897725045681,0.08240590244531631
57.0,-0.4345596730709076,-0.026962831616401672,0.44994843006134033,0.010889224708080292,0.08021987974643707
58.0,-0.4307750463485718,-0.02394421026110649,0.4502590298652649,0.01498141884803772,0.07713500410318375
59.0,-0.4318501353263855,-0.024286208674311638,0.44991910457611084,0.013569783419370651,0.07577387988567352
60.0,-0.4325815439224243,-0.022288652136921883,0.450295090675354,0.013210597448050976,0.074112668633461
61.0,-0.41680553555488586,-0.01511458121240139,0.44781598448753357,0.026532234624028206,0.07532213628292084
62.0,-0.4389934241771698,-0.01956879161298275,0.44990959763526917,0.006417070049792528,0.07187020033597946
63.0,-0.4398755729198456,-0.022269930690526962,0.44990262389183044,0.005527992732822895,0.07211598753929138
64.0,-0.4407906234264374,-0.01644277200102806,0.44976502656936646,0.004476720001548529,0.06816345453262329
65.0,-0.41977977752685547,-0.012467077001929283,0.447881281375885,0.023622708395123482,0.06533150374889374
66.0,-0.42045074701309204,-0.009524867869913578,0.4477476179599762,0.022819416597485542,0.06569547951221466
67.0,-0.418601393699646,-0.011895699426531792,0.4478531777858734,0.024773268029093742,0.06547630578279495
68.0,-0.4318026304244995,-0.016957106068730354,0.4499356150627136,0.013633586466312408,0.05854722857475281
69.0,-0.44253653287887573,-0.01883198693394661,0.44997870922088623,0.0029423569794744253,0.06098347529768944
70.0,-0.41485878825187683,-0.005643222481012344,0.4480803310871124,0.02874075435101986,0.05947430431842804
71.0,-0.4032374322414398,0.00029757068841718137,0.44515669345855713,0.037467703223228455,0.05983589217066765
72.0,-0.4225526750087738,-0.006326653994619846,0.4474468231201172,0.020419679582118988,0.057464849203825
73.0,-0.4448918104171753,-0.01920427568256855,0.4489067792892456,-0.00047410489059984684,0.05337686091661453
74.0,-0.44309982657432556,-0.019955001771450043,0.44898635149002075,0.0013966767583042383,0.05531545728445053
75.0,-0.42839980125427246,-0.013781411573290825,0.45069679617881775,0.01779005117714405,0.049842558801174164
76.0,-0.4451957941055298,-0.018664008006453514,0.4484610855579376,-0.0012193690054118633,0.05134478583931923
77.0,-0.4176998436450958,-0.004224188160151243,0.4474771022796631,0.025302480906248093,0.04964400827884674
78.0,-0.44243305921554565,-0.014063532464206219,0.4495672285556793,0.0026384771335870028,0.04907337203621864
79.0,-0.42239218950271606,-0.005571847781538963,0.44748756289482117,0.02062050998210907,0.048193126916885376
80.0,-0.41885262727737427,-0.0034367877524346113,0.44778457283973694,0.024454109370708466,0.047238003462553024
81.0,-0.42828577756881714,0.010848833248019218,0.4498647451400757,0.01708025485277176,0.05433032661676407
82.0,-0.42407482862472534,0.011860583908855915,0.4492700695991516,0.02070251852273941,0.05180443450808525
83.0,-0.4240349233150482,0.00673265615478158,0.4492546021938324,0.02072710357606411,0.049790702760219574
84.0,-0.4346636235713959,0.0007036328315734863,0.4526060223579407,0.013416294008493423,0.0486186183989048
85.0,-0.451712429523468,-0.002177910879254341,0.45116451382637024,-0.005059605464339256,0.050142452120780945
86.0,-0.45351704955101013,-0.0041024633683264256,0.4503062069416046,-0.007713897153735161,0.048390988260507584
87.0,-0.4435848295688629,-0.00014791599824093282,0.4522537589073181,0.0041463845409452915,0.048132095485925674
88.0,-0.41472765803337097,0.014834064990282059,0.44692912697792053,0.027732202783226967,0.048498984426259995
89.0,-0.44532448053359985,-0.008559673093259335,0.44855034351348877,-0.0012596184387803078,0.044761791825294495
90.0,-0.4057338237762451,0.014030174352228642,0.4449504613876343,0.034767113626003265,0.0454743467271328
91.0,-0.4324871003627777,-0.0010147402063012123,0.45079532265663147,0.013800221495330334,0.04332779347896576
92.0,-0.44268715381622314,-0.0005095002707093954,0.45236915349960327,0.0051583172753453255,0.042590465396642685
