tick,reward,values,next_values,target_values,loss
1.0,-0.08624999970197678,0.007033386267721653,0.4544932544231415,0.3636983036994934,0.3188452422618866
2.0,-0.08624999970197678,0.010801322758197784,0.4544932544231415,0.3636983036994934,0.31265372037887573
3.0,-0.08624999970197678,0.014557982794940472,0.4544932544231415,0.3636983036994934,0.306558758020401
4.0,-0.08624999970197678,0.018309110775589943,0.4544932544231415,0.3636983036994934,0.30056050419807434
5.0,-0.08624999970197678,0.022064078599214554,0.4544932544231415,0.3636983036994934,0.2946587800979614
6.0,-0.08624999970197678,0.025830354541540146,0.4544932544231415,0.3636983633041382,0.28885287046432495
7.0,-0.08624999970197678,0.02960934117436409,0.4544932544231415,0.3636983633041382,0.28314220905303955
8.0,-0.08624999970197678,0.03339966759085655,0.4544931650161743,0.3636983036994934,0.27752578258514404
9.0,-0.08624999970197678,0.03719805181026459,0.4544932544231415,0.3636983633041382,0.27200254797935486
10.0,-0.08624999970197678,0.04099991172552109,0.4544932544231415,0.3636983036994934,0.2665715217590332
11.0,-0.08624999970197678,0.04480070248246193,0.4544932544231415,0.3636983633041382,0.2612316608428955
12.0,-0.08624999970197678,0.04859675467014313,0.4544931650161743,0.3636983036994934,0.2559819519519806
13.0,-0.08624999970197678,0.05238534137606621,0.4544932246208191,0.3636983036994934,0.2508213520050049
14.0,-0.08624999970197678,0.05616441369056702,0.4544932544231415,0.363698273897171,0.2457486391067505
15.0,-0.08624999970197678,0.05993245914578438,0.45449328422546387,0.3636983036994934,0.24076269567012787
16.0,-0.08624999970197678,0.06368830800056458,0.4544932544231415,0.3636983633041382,0.23586226999759674
17.0,-0.08624999970197678,0.06743115186691284,0.4544932246208191,0.3636983036994934,0.23104612529277802
18.0,-0.08624999970197678,0.07116028666496277,0.4544932246208191,0.3636983036994934,0.22631289064884186
19.0,-0.08624999970197678,0.07487529516220093,0.4544932544231415,0.3636983036994934,0.22166134417057037
20.0,-0.08624999970197678,0.07857253402471542,0.4544932544231415,0.3636983036994934,0.21709467470645905
21.0,-0.08624999970197678,0.09519566595554352,0.45486488938331604,0.3640662729740143,0.206097811460495
22.0,-0.08624999970197678,0.10042612254619598,0.45430687069892883,0.3635138273239136,0.19963829219341278
23.0,-0.08624999970197678,0.10068455338478088,0.4540180563926697,0.36322787404060364,0.19756923615932465
24.0,-0.08624999970197678,0.09316045790910721,0.45447584986686707,0.3636811077594757,0.19976294040679932
25.0,-0.07374999672174454,0.1094808280467987,0.4534756541252136,0.3751908540725708,0.1870497465133667
26.0,-0.08624999970197678,0.11222395300865173,0.45379313826560974,0.36300522089004517,0.18512855470180511
27.0,-0.054999999701976776,0.11442629992961884,0.4540219008922577,0.39448168873786926,0.17510977387428284
28.0,-0.054999999701976776,0.11838456988334656,0.45398423075675964,0.39444443583488464,0.17159739136695862
29.0,-0.08624999970197678,0.12372605502605438,0.4534793198108673,0.36269450187683105,0.1728755384683609
30.0,-0.054999999701976776,0.12642712891101837,0.4540219008922577,0.3944816589355469,0.164656862616539
31.0,-0.07374999672174454,0.13126355409622192,0.45347559452056885,0.3751908540725708,0.16485758125782013
32.0,-0.08624999970197678,0.13351655006408691,0.4541812241077423,0.36338943243026733,0.16426871716976166
33.0,-0.08624999970197678,0.13808615505695343,0.45379316806793213,0.36300522089004517,0.1604028195142746
34.0,-0.08624999970197678,0.12943020462989807,0.45447584986686707,0.3636811077594757,0.16308410465717316
35.0,-0.08624999970197678,0.14440928399562836,0.45450180768966675,0.3637067675590515,0.15508532524108887
36.0,-0.08624999970197678,0.146102637052536,0.454725980758667,0.36392876505851746,0.1529804766178131
37.0,-0.08624999970197678,0.14993326365947723,0.45426759123802185,0.36347487568855286,0.1489713490009308
38.0,-0.08624999970197678,0.15214620530605316,0.45472604036331177,0.36392876505851746,0.1471443772315979
39.0,-0.08624999970197678,0.1569867879152298,0.45369136333465576,0.36290445923805237,0.14235660433769226
40.0,-0.08624999970197678,0.15933653712272644,0.45450180768966675,0.3637067675590515,0.1406533271074295
41.0,-0.11749999970197678,0.17118050158023834,0.4550773501396179,0.33302661776542664,0.16750416159629822
42.0,-0.11749999970197678,0.1751863807439804,0.4555179178714752,0.33346274495124817,0.16369588673114777
43.0,-0.11749999970197678,0.17878738045692444,0.4543212652206421,0.3322780728340149,0.15940605103969574
44.0,-0.11749999970197678,0.1694069653749466,0.45511382818222046,0.33306270837783813,0.1607542783021927
45.0,-0.11749999970197678,0.18211936950683594,0.4543099105358124,0.33226680755615234,0.1539875566959381
46.0,-0.11749999970197678,0.1835370808839798,0.45542222261428833,0.3333680033683777,0.15242156386375427
47.0,-0.08624999970197678,0.17977142333984375,0.4544995129108429,0.36370453238487244,0.14867593348026276
48.0,-0.11749999970197678,0.1867855191230774,0.45404279232025146,0.33200234174728394,0.14643098413944244
49.0,-0.11749999970197678,0.18860843777656555,0.45542222261428833,0.3333680033683777,0.14436297118663788
50.0,-0.11749999970197678,0.19068105518817902,0.45430988073349,0.33226677775382996,0.14075592160224915
51.0,-0.10625000298023224,0.19183021783828735,0.45405733585357666,0.3432667851448059,0.1341337412595749
52.0,-0.11749999970197678,0.19473084807395935,0.4551248252391815,0.33307358622550964,0.13518573343753815
53.0,-0.11749999970197678,0.19493858516216278,0.4546491205692291,0.3326026201248169,0.13380880653858185
54.0,-0.08624999970197678,0.18968406319618225,0.4549606442451477,0.36416107416152954,0.1105702593922615
55.0,-0.11749999970197678,0.1967053860425949,0.453926682472229,0.3318873941898346,0.12898004055023193
56.0,-0.11749999970197678,0.19793222844600677,0.4546813666820526,0.3326345682144165,0.12750010192394257
57.0,-0.11749999970197678,0.2006721943616867,0.45521125197410583,0.3331591486930847,0.124807208776474
58.0,-0.11749999970197678,0.20366571843624115,0.45477768778800964,0.33272990584373474,0.12178948521614075
59.0,-0.11749999970197678,0.2027064859867096,0.4552341401576996,0.33318182826042175,0.12116684019565582
60.0,-0.11749999970197678,0.20473724603652954,0.45531222224235535,0.3332591652870178,0.11915794014930725
61.0,-0.11749999970197678,0.2052328884601593,0.45461124181747437,0.3325651288032532,0.11730116605758667
62.0,-0.11749999970197678,0.20980438590049744,0.45476874709129333,0.33272111415863037,0.11414307355880737
63.0,-0.08624999970197678,0.21825110912322998,0.4542277157306671,0.3634353578090668,0.1098824292421341
64.0,-0.11749999970197678,0.19532762467861176,0.4558335244655609,0.33377522230148315,0.11676498502492905
65.0,-0.07374999672174454,0.2121712565422058,0.453835129737854,0.37554681301116943,0.09105615317821503
66.0,-0.11749999970197678,0.2153259515762329,0.454922080039978,0.33287283778190613,0.1076415479183197
67.0,-0.11749999970197678,0.20990969240665436,0.45434820652008057,0.33230477571487427,0.10754565894603729
68.0,-0.11749999970197678,0.21301499009132385,0.45590853691101074,0.3338494896888733,0.10746608674526215
69.0,-0.11749999970197678,0.21680232882499695,0.45555728673934937,0.3335016965866089,0.10510963201522827
70.0,-0.08624999970197678,0.22102956473827362,0.45422571897506714,0.36343348026275635,0.08813230693340302
71.0,-0.08624999970197678,0.22268112003803253,0.45441627502441406,0.36362212896347046,0.10063590854406357
72.0,-0.11749999970197678,0.22410835325717926,0.45513489842414856,0.33308354020118713,0.09898465871810913
73.0,-0.08624999970197678,0.2258135974407196,0.45470130443573,0.36390435695648193,0.08560296148061752
74.0,-0.11749999970197678,0.22479631006717682,0.45531174540519714,0.33325859904289246,0.09768500924110413
75.0,-0.08624999970197678,0.2236812561750412,0.4544293284416199,0.3636350631713867,0.09758956730365753
76.0,-0.11749999970197678,0.23075470328330994,0.4538707733154297,0.33183208107948303,0.09324996918439865
77.0,-0.10499999672174454,0.23391558229923248,0.4538898766040802,0.34435105323791504,0.08887369185686111
78.0,-0.08624999970197678,0.2359316200017929,0.4542367160320282,0.36344432830810547,0.07971549779176712
79.0,-0.11749999970197678,0.23605194687843323,0.455148309469223,0.33309680223464966,0.09063911437988281
