tick,reward,values,next_values,target_values,loss
1.0,-1.584015965461731,0.10658884048461914,0.5167721509933472,-1.0724115371704102,5.806202411651611
2.0,-1.5840160846710205,0.10398395359516144,0.5167720913887024,-1.0724115371704102,5.773310661315918
3.0,-1.584015965461731,0.10127662867307663,0.5167721509933472,-1.0724115371704102,5.740562915802002
4.0,-1.5840158462524414,0.09850410372018814,0.5167721509933472,-1.0724115371704102,5.7079572677612305
5.0,-1.5840160846710205,0.09570950269699097,0.5167722105979919,-1.0724115371704102,5.675497531890869
6.0,-1.584015965461731,0.09290415793657303,0.5167720913887024,-1.0724115371704102,5.643183708190918
7.0,-1.584015965461731,0.09009207040071487,0.5167721509933472,-1.0724115371704102,5.611017227172852
8.0,-1.584015965461731,0.08727498352527618,0.5167721509933472,-1.0724115371704102,5.578998565673828
9.0,-1.5840160846710205,0.08445358276367188,0.5167721509933472,-1.0724115371704102,5.5471296310424805
10.0,-1.584015965461731,0.08162807673215866,0.5167720913887024,-1.0724115371704102,5.515408992767334
11.0,-1.584015965461731,0.07879836112260818,0.5167721509933472,-1.0724114179611206,5.483836650848389
12.0,-1.584015965461731,0.07596419006586075,0.5167721509933472,-1.0724115371704102,5.452412128448486
13.0,-1.584015965461731,0.07312517613172531,0.5167721509933472,-1.0724115371704102,5.4211344718933105
14.0,-1.5840160846710205,0.07028082758188248,0.5167721509933472,-1.072411298751831,5.390002250671387
15.0,-1.584015965461731,0.06743064522743225,0.5167721509933472,-1.0724115371704102,5.359015464782715
16.0,-1.584015965461731,0.06457410007715225,0.5167721509933472,-1.0724115371704102,5.3281731605529785
17.0,-1.584015965461731,0.0617106668651104,0.5167721509933472,-1.0724115371704102,5.297472953796387
18.0,-1.584015965461731,0.0588398203253746,0.5167721509933472,-1.0724115371704102,5.266912937164307
19.0,-1.5840160846710205,0.05596109479665756,0.5167721509933472,-1.0724115371704102,5.236493110656738
20.0,-1.584015965461731,0.053074005991220474,0.5167721509933472,-1.0724115371704102,5.206210136413574
21.0,-1.5956628322601318,0.05810895934700966,0.5162211656570435,-1.0846039056777954,5.334174156188965
22.0,-1.6056729555130005,0.0526837483048439,0.5162893533706665,-1.0945463180541992,5.323765277862549
23.0,-1.6010770797729492,0.051708173006772995,0.5161280632019043,-1.0901103019714355,5.25507926940918
24.0,-1.6026943922042847,0.04884735494852066,0.5162853598594666,-1.0915718078613281,5.228985786437988
25.0,-1.6026943922042847,0.04561289772391319,0.5162853002548218,-1.0915716886520386,5.198297500610352
26.0,-1.592026948928833,0.0402325838804245,0.5160399675369263,-1.0811474323272705,5.0577921867370605
27.0,-1.5976996421813965,0.039766181260347366,0.5162630081176758,-1.086599349975586,5.135844707489014
28.0,-1.546929955482483,0.03456910699605942,0.5155277848243713,-1.0365571975708008,4.85948371887207
29.0,-1.592026948928833,0.030368048697710037,0.5160399675369263,-1.0811474323272705,4.966177463531494
30.0,-1.5967528820037842,0.028376111760735512,0.5162203311920166,-1.0856947898864746,5.01487922668457
31.0,-1.5638318061828613,0.021671608090400696,0.5165377259254456,-1.0524592399597168,4.74224853515625
32.0,-1.6037908792495728,0.02284732088446617,0.5162515044212341,-1.0927019119262695,5.017299652099609
33.0,-1.592026948928833,0.017115209251642227,0.5160399079322815,-1.0811474323272705,4.8458251953125
