tick,reward,values,next_values,target_values,loss
1.0,-0.14286945760250092,0.10658884048461914,0.5167721509933472,0.3687349557876587,0.2715589106082916
2.0,-0.14286944270133972,0.10613733530044556,0.5167720913887024,0.3687349557876587,0.26413705945014954
3.0,-0.14286944270133972,0.10568761825561523,0.5167721509933472,0.36873501539230347,0.25692978501319885
4.0,-0.14286944270133972,0.10527099668979645,0.5167721509933472,0.36873501539230347,0.24993692338466644
5.0,-0.14286945760250092,0.10490822792053223,0.5167722105979919,0.3687349557876587,0.2431565523147583
6.0,-0.14286945760250092,0.10458126664161682,0.5167720913887024,0.3687349557876587,0.23658668994903564
7.0,-0.14286945760250092,0.10427689552307129,0.5167721509933472,0.3687349557876587,0.230225071310997
8.0,-0.14286944270133972,0.10399948060512543,0.5167721509933472,0.36873501539230347,0.22406892478466034
9.0,-0.14286944270133972,0.10376207530498505,0.5167721509933472,0.3687349557876587,0.21811436116695404
10.0,-0.14286944270133972,0.1035776436328888,0.5167720913887024,0.3687349557876587,0.21235641837120056
11.0,-0.14286942780017853,0.10345493257045746,0.5167721509933472,0.3687349557876587,0.20678961277008057
12.0,-0.14286945760250092,0.10339931398630142,0.5167721509933472,0.36873504519462585,0.20140831172466278
13.0,-0.14286942780017853,0.10341507941484451,0.5167721509933472,0.3687349557876587,0.19620700180530548
14.0,-0.14286945760250092,0.10350704938173294,0.5167721509933472,0.3687349557876587,0.1911800354719162
15.0,-0.14286945760250092,0.10368123650550842,0.5167721509933472,0.3687349557876587,0.18632154166698456
16.0,-0.14286944270133972,0.10394447296857834,0.5167721509933472,0.3687349557876587,0.18162524700164795
17.0,-0.14286944270133972,0.1043044775724411,0.5167721509933472,0.3687349259853363,0.17708443105220795
18.0,-0.14286944270133972,0.10476944595575333,0.5167721509933472,0.36873501539230347,0.17269188165664673
19.0,-0.14286945760250092,0.1053479015827179,0.5167721509933472,0.36873501539230347,0.16844019293785095
20.0,-0.14286942780017853,0.10604836791753769,0.5167721509933472,0.36873501539230347,0.16432151198387146
21.0,-0.15777477622032166,0.1083437129855156,0.5162211656570435,0.35328415036201477,0.15616852045059204
22.0,-0.15753275156021118,0.10682201385498047,0.5162893533706665,0.3535936772823334,0.15364721417427063
23.0,-0.15827946364879608,0.10764240473508835,0.5161280632019043,0.352687269449234,0.1495068222284317
24.0,-0.1580931544303894,0.10960221290588379,0.5162853598594666,0.35302937030792236,0.14429937303066254
25.0,-0.1580931544303894,0.11028661578893661,0.5162853002548218,0.35302937030792236,0.1408366560935974
26.0,-0.15789510309696198,0.11101851612329483,0.5160399675369263,0.3529844582080841,0.13779379427433014
27.0,-0.15712910890579224,0.11255486309528351,0.5162630081176758,0.3539712429046631,0.1351328343153
28.0,-0.1498694270849228,0.11017567664384842,0.5155277848243713,0.36050307750701904,0.13620559871196747
29.0,-0.15789510309696198,0.11456216871738434,0.5160399675369263,0.3529844582080841,0.12834502756595612
30.0,-0.15842178463935852,0.1165180653333664,0.5162203311920166,0.3526363670825958,0.1250993311405182
31.0,-0.1446194350719452,0.1192546933889389,0.5165377259254456,0.36675289273262024,0.1271813064813614
32.0,-0.15797282755374908,0.12058892101049423,0.5162515044212341,0.3531162142753601,0.11959903687238693
33.0,-0.15789513289928436,0.12168465554714203,0.5160399079322815,0.3529844582080841,0.11716800928115845
34.0,-0.15832211077213287,0.12475455552339554,0.5161250233650208,0.35264164209365845,0.1141110509634018
35.0,-0.13849444687366486,0.13316112756729126,0.5174066424369812,0.3737381398677826,0.11615289002656937
36.0,-0.1574694961309433,0.126922145485878,0.5163283348083496,0.3536955714225769,0.11100159585475922
37.0,-0.13849444687366486,0.1388418823480606,0.517406702041626,0.373738169670105,0.11119339615106583
38.0,-0.14461944997310638,0.13734813034534454,0.5165135264396667,0.3667289614677429,0.10910307615995407
39.0,-0.1583998054265976,0.13829176127910614,0.5162184834480286,0.3526565134525299,0.10215193033218384
40.0,-0.15724945068359375,0.1436823308467865,0.5163455009460449,0.353932648897171,0.09865871071815491
41.0,-0.15601247549057007,0.1575085073709488,0.5169751048088074,0.35579290986061096,0.091901034116745
42.0,-0.13761945068836212,0.15559446811676025,0.5173991918563843,0.37460577487945557,0.09961209446191788
43.0,-0.1362181454896927,0.16966798901557922,0.5180500149726868,0.3766513764858246,0.0939299613237381
44.0,-0.15502507984638214,0.16447412967681885,0.516861617565155,0.3566679060459137,0.0892115905880928
45.0,-0.14354678988456726,0.17206144332885742,0.5171235799789429,0.3684055209159851,0.08940690755844116
46.0,-0.15813712775707245,0.1665314882993698,0.5162216424942017,0.3529222905635834,0.08559601753950119
47.0,-0.15474043786525726,0.17327988147735596,0.5170446634292603,0.3571338355541229,0.08390671014785767
48.0,-0.15646009147167206,0.17683753371238708,0.5168815851211548,0.3552526831626892,0.08104849606752396
49.0,-0.1561121642589569,0.17842461168766022,0.5168933272361755,0.35561221837997437,0.0808839201927185
50.0,-0.15646010637283325,0.18289607763290405,0.5168752074241638,0.355246365070343,0.0783122330904007
51.0,-0.14714039862155914,0.1870621293783188,0.516244113445282,0.3639413118362427,0.07918866723775864
52.0,-0.13626213371753693,0.1984945684671402,0.517963171005249,0.37652137875556946,0.07750343531370163
53.0,-0.1560344696044922,0.1933484971523285,0.5167995095252991,0.3555970788002014,0.07278798520565033
54.0,-0.15732580423355103,0.1929517686367035,0.5167902708053589,0.35429656505584717,0.07299890369176865
55.0,-0.13768446445465088,0.20444214344024658,0.5179332494735718,0.37506943941116333,0.07356515526771545
56.0,-0.13626211881637573,0.21154455840587616,0.5179975628852844,0.3765554428100586,0.0706712156534195
57.0,-0.1372794657945633,0.2095889449119568,0.5179001688957214,0.3754417300224304,0.07104744762182236
58.0,-0.15761180222034454,0.2049105018377304,0.5167468786239624,0.3539676368236542,0.06640371680259705
59.0,-0.1571628451347351,0.20943710207939148,0.5167688131332397,0.35443824529647827,0.06444632261991501
60.0,-0.15623252093791962,0.20977921783924103,0.516878604888916,0.35547730326652527,0.064326211810112
61.0,-0.14270174503326416,0.22217661142349243,0.5171324610710144,0.36925941705703735,0.06215701624751091
