#####################################################################
# Alchemist log file - simulation started at: 2024-10-25T10:51+0000 #
#####################################################################
#
# seed = 5.0, scenarioType = fulllocal
#
# The columns have the following meaning: 
# time batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] ComponentsExecutionCount[min] ComponentsExecutionCount[max] ComponentsExecutionCount[mean] ComponentsExecutionCount[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005246120607406812 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0
2.005246120607407 99.7732765453068 99.82659369019811 99.8033264406184 2.1398826934872485E-4 4190.477614902886 4192.716934988321 4191.739710505973 0.377475307131148 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
3.005246120607407 99.55518069400188 99.65028807931094 99.60731484114045 5.287106439058853E-4 4181.317589148079 4185.3120993310595 4183.507223327899 0.9326455758499339 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
4.005246120607406 99.30864090908649 99.47265261473352 99.41527671992998 9.599546202538408E-4 4170.962918181633 4177.851409818808 4175.441622237059 1.6933599501277385 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
5.005246120607406 99.1333134246028 99.28417810936165 99.21451900421341 0.001248487232831591 4163.599163833318 4169.935480593189 4167.009798176963 2.202331478714853 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
6.005246120607406 98.87799121068593 99.1060475281144 99.0171159831321 0.0018614477663782443 4152.875630848809 4162.453996180805 4158.718871291549 3.283593859891248 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
7.005246120607406 98.66219855770764 98.90343435405497 98.82205994019878 0.002264213102966819 4143.812339423721 4153.944242870309 4150.526517488349 3.9940719136333933 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
8.005246120607406 98.48499600759685 98.69976911852714 98.62520107074435 0.0023530582421392014 4136.369832319067 4145.39030297814 4142.258444971263 4.150794739133575 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
9.005246120607406 98.30343227380692 98.51675274025675 98.43050755002514 0.0023396120800874185 4128.74415549989 4137.703615090783 4134.081317101056 4.127075709274053 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
10.005246120607406 98.1172489357575 98.3411723697337 98.23216806489471 0.002957322640535735 4120.924455301815 4130.329239528815 4125.751058725578 5.216717137904708 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
11.005246120607406 97.90819072773792 98.16184727042449 98.02961125190475 0.003337751714684619 4112.144010564993 4122.797585357828 4117.24367258 5.887794024703536 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
12.005246120607406 97.72057918478181 97.95796402399965 97.83302447196498 0.0031469661133158417 4104.264325760836 4114.234489007985 4108.987027822529 5.5512482238891385 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
13.005246120607406 97.52858190621203 97.76504821339796 97.6364201424089 0.0032639005575166645 4096.200440060905 4106.132024962714 4100.729645981173 5.757520583459386 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
14.005246120607406 97.29907327360576 97.57725679322901 97.43885635264412 0.0037373105921393807 4086.5610774914417 4098.244785315618 4092.431966811053 6.592615884533967 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
15.005246120607406 97.11449103331373 97.37041841626103 97.24073387471331 0.003709298942720973 4078.8086233991767 4089.557573482963 4084.1108227379596 6.543203334959431 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
16.005246120607406 96.9230891521915 97.191585036051 97.04865143065508 0.004126328549094061 4070.7697443920424 4082.0465715141418 4076.043360087514 7.278843560602136 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
17.005246120607406 96.729403496858 96.99105655828633 96.85284330008423 0.004639908587925668 4062.6349468680355 4073.6243754480256 4067.8194186035375 8.184798749100834 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
18.005246120607406 96.49069608176116 96.79200053820026 96.65203510928244 0.0051383483969930505 4052.609235433969 4065.2640226044105 4059.3854745898625 9.0640465722959 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
19.005246120607406 96.30615990418679 96.5969022926247 96.45541123756328 0.0054853358633265925 4044.858715975845 4057.069896290238 4051.127271977658 9.67613246290827 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
20.005246120607406 96.09430279453481 96.40756722062721 96.26365944437573 0.006051106945883207 4035.960717370462 4049.117823266343 4043.0736966637805 10.674152652537948 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
21.005246120607406 95.87368170150626 96.21739489000358 96.06882623888065 0.006886982781425113 4026.6946314632632 4041.13058538015 4034.8907020329875 12.148637626433779 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
22.005246120607406 95.69159836931907 96.02079814726413 95.87271762873415 0.007956546909048866 4019.0471315114005 4032.8735221850934 4026.6541404068344 14.035348747562399 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
23.005246120607406 95.49286150265766 95.85006114564735 95.6799648766671 0.007925895822505875 4010.7001831116218 4025.7025681171885 4018.558524820018 13.981280230900317 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
24.005246120607406 95.28395274455427 95.67575130171608 95.48576714391969 0.00821894869653281 4001.926015271279 4018.3815546720753 4010.4022200446266 14.498225500683882 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
25.005246120607406 95.05144432784579 95.46272726567754 95.29216467375656 0.008652558573200839 3992.1606617695234 4009.4345451584572 4002.2709162977753 15.263113323126063 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
26.005246120607406 94.85301711459209 95.25447787332052 95.09434431139344 0.008970534454855163 3983.8267188128675 4000.688070679462 3993.9624610785245 15.824022778364238 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
27.005246120607406 94.6756692143373 95.05993686274742 94.89699317735054 0.008470988392062487 3976.378107002167 3992.5173482353916 3985.673713448722 14.942823523598442 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
28.005246120607406 94.44973219552327 94.85986908584324 94.70490264198895 0.008946752144469773 3966.888752211977 3984.114501605416 3977.6059109635357 15.782070782844663 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
29.005246120607406 94.2360090346769 94.68292853872342 94.50603066959984 0.00986108825592583 3957.91237945643 3976.682998626384 3969.253288123193 17.39495968345319 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
30.005246120607406 94.05665005932653 94.50050182526063 94.31087596660564 0.010069019748505407 3950.379302491714 3969.0210766609466 3961.0567905974362 17.7617508363635 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
31.005246120607406 93.86849549566557 94.30963271638014 94.11765431144072 0.010213100046150142 3942.476810817954 3961.004574087966 3952.94148108051 18.01590848140904 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
32.00524612060741 93.6725482449832 94.12395833080544 93.92733987780286 0.00979850652419039 3934.247026289295 3953.206249893828 3944.9482748677206 17.28456550867163 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
33.00524612060741 93.47115202238467 93.91269081328169 93.72920163066071 0.010903295136551737 3925.7883849401564 3944.333014157831 3936.62646848775 19.23341262087709 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
34.00524612060741 93.28839048802416 93.72738386049224 93.53433367835639 0.011783668691757645 3918.1124004970147 3936.550122140674 3928.442014490968 20.78639157226081 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
35.00524612060741 93.06015034277861 93.55372332617718 93.33982722406894 0.012883959562951913 3908.5263143967018 3929.2563796994414 3920.272743410895 22.72730466904687 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
36.00524612060741 92.84486244781493 93.35965818504822 93.14371552116152 0.014143512851560635 3899.4842228082275 3921.1056437720254 3912.036051888784 24.9491566701529 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
37.00524612060741 92.63792586994339 93.17215685019983 92.94598314973008 0.013346696900861996 3890.7928865376225 3913.2305877083927 3903.7312922886636 23.54357333312043 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
38.00524612060741 92.4260483051414 92.98506734276687 92.75146655207197 0.014155610751722772 3881.8940288159392 3905.3728283962087 3895.561595187023 24.97049736603937 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
39.00524612060741 92.24423908718956 92.79893704755146 92.55662167788269 0.01534610205146393 3874.258041661961 3897.5553559971618 3887.378110471073 27.070524018782834 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
40.00524612060741 92.03833519224088 92.58214055965513 92.35906657765379 0.014856535636509665 3865.6100780741167 3888.449903505515 3879.080796261459 26.20692886280306 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
41.00524612060741 91.82061335415453 92.40369913152102 92.15827334412567 0.016504721412812774 3856.4657608744906 3880.955363523883 3870.6474804532786 29.114328572201153 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
42.00524612060741 91.53993610680631 92.19547316315975 91.95439386468331 0.01880031567146774 3844.677316485865 3872.2098728527094 3862.0845423166993 33.1637568444692 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
43.00524612060741 91.32600543031243 91.97111424650447 91.7573296090434 0.0191272212883355 3835.6922280731224 3862.786798353188 3853.807843579823 33.7404183526236 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
44.00524612060741 91.07460292809932 91.77502091812848 91.55901616596265 0.02042965414468625 3825.1333229801717 3854.550878561396 3845.4786789704312 36.037909911226215 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
45.00524612060741 90.88312243682147 91.5953258945306 91.36430960672625 0.020510790349770224 3817.091142346502 3847.0036875702854 3837.3010034825024 36.18103417699459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
46.00524612060741 90.69336738706312 91.40828834690635 91.16951483989652 0.02181484397377266 3809.121430256651 3839.148110570067 3829.119623275654 38.4813847697358 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
47.00524612060741 90.47083387147141 91.21358598620137 90.97454339823712 0.022660785825522826 3799.7750226017993 3830.9706114204573 3820.930822725959 39.973626196222035 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
48.00524612060741 90.26788876081207 91.03849890338515 90.78047996302962 0.022568403544963762 3791.251327954107 3823.616953942176 3812.780158447244 39.810663853315 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
49.00524612060741 90.05573959707456 90.82377049592998 90.5832729525377 0.02306842541429743 3782.3410630771314 3814.598360829059 3804.497464006583 40.6927024308207 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
50.00524612060741 89.82907903637877 90.63844072313726 90.38865150789266 0.024138764245452117 3772.821319527908 3806.814510371765 3796.3233633314917 42.58078012897773 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
51.00524612060741 89.657938516445 90.46337249337543 90.19612979979571 0.022970127046493427 3765.6334176906903 3799.4616447217677 3788.2374515914203 40.51930411001389 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
52.00524612060741 89.43525305827738 90.29204074498958 90.00020498977896 0.024404648531395134 3756.28062844765 3792.265711289562 3780.0086095707165 43.049800009381194 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
53.00524612060741 89.23703162471996 90.07222580377302 89.80418498786429 0.02546708162342182 3747.9553282382385 3783.033483758467 3771.7757694903 44.9239319837161 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
54.00524612060741 89.04435756878922 89.84542686604085 89.60874478544588 0.024988380459044876 3739.863017889147 3773.507928373716 3763.567280988727 44.07950312975502 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
55.00524612060741 88.85616590191432 89.65407803197472 89.40925322191171 0.02390140801361901 3731.958967880402 3765.4712773429387 3755.1886353202917 42.16208373602424 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
56.00524612060741 88.65664173349866 89.4422441207387 89.21347744311096 0.023477264855500238 3723.578952806944 3756.574253071026 3746.96605261066 41.41389520510213 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
57.00524612060741 88.4718543760565 89.26675958354056 89.0196910129382 0.024090165284970974 3715.8178837943733 3749.203902508704 3738.8270225434044 42.49505156268825 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
58.00524612060741 88.2469147374506 89.06976171597229 88.81874551327329 0.024914383464376764 3706.3704189729247 3740.929992070836 3730.387311557478 43.948972431160314 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
59.00524612060741 88.05108666470068 88.85934776669734 88.61987324190285 0.02467219576152738 3698.145639917428 3732.092606201288 3722.03467615992 43.521753323334195 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
60.00524612060741 87.87093553009082 88.68154983501077 88.42509656505703 0.025299190760524788 3690.5792922638143 3724.6250930704527 3713.8540557323954 44.62777250156558 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
61.00524612060741 87.68968839603133 88.46593650779391 88.22746239868157 0.023856716730447626 3682.9669126333156 3715.569333327345 3705.553420744626 42.08324831250933 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
62.00524612060741 87.5154934450445 88.28319678236966 88.0326364213325 0.024029372794939902 3675.650724691869 3707.8942648595257 3697.370729695965 42.38781361027388 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
63.00524612060741 87.32574902674666 88.08772691309913 87.83901686976292 0.023908583330475207 3667.6814591233597 3699.6845303501636 3689.2387085300425 42.174740994958476 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
64.00524612060741 87.1547880627977 87.87178887859834 87.64380786989904 0.022693719040380433 3660.5010986375037 3690.61513290113 3681.039930535759 40.031720387230436 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
65.00524612060741 86.95564486362834 87.69795404994399 87.44352354576912 0.021332254436855463 3652.13708427239 3683.3140700976473 3672.6279889223033 37.63009682661349 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
66.00524612060741 86.77505069634091 87.4812164062732 87.242342860838 0.02062466761287468 3644.552129246318 3674.211089063475 3664.1784001551955 36.3819136691113 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
67.00524612060741 86.6022175656513 87.30135847845453 87.04275514544133 0.02099283381987174 3637.2931377573545 3666.6570560950904 3655.795716108536 37.03135885825364 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
68.00524612060741 86.37946678265416 87.0855361262257 86.84348834401149 0.021023330989961987 3627.9376048714753 3657.59251730148 3647.4265104484825 37.08515586629271 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
69.00524612060741 86.19938361629035 86.8878672397997 86.6505093054305 0.021630715860439367 3620.3741118841945 3649.290424071588 3639.321390828081 38.15658277781542 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
70.00524612060741 86.02414786527312 86.7057117540593 86.4548073678052 0.02237809125585325 3613.014210341471 3641.6398936704904 3631.1019094478183 39.474952975324776 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
71.00524612060741 85.8332001995992 86.47581443958228 86.26112475034657 0.022901597671706086 3604.9944083831665 3631.9842064624554 3622.967239514556 40.39841829288973 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
72.00524612060741 85.6308093441287 86.28981233205958 86.06511243272347 0.02222618222137479 3596.493992453406 3624.172117946502 3614.7347221743853 39.206985438504844 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
73.00524612060741 85.44771208859892 86.09762836095416 85.86774080982377 0.022031762310826555 3588.8039077211547 3616.1003911600747 3606.445114012598 38.86402871629852 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
74.00524612060741 85.26050829322637 85.9208609638969 85.67157969306858 0.022957779236740965 3580.9413483155076 3608.67616048367 3598.20634710888 40.49752257361079 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
75.00524612060741 85.05772893186807 85.7254729094364 85.47719061119113 0.02143228867824244 3572.424615138459 3600.469862196329 3590.0420056700273 37.80655722841928 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
76.00524612060741 84.810413312314 85.51897558444581 85.2786751523746 0.022293286124907413 3562.0373591171883 3591.796974546724 3581.704356399733 39.32535672433611 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
77.00524612060741 84.61976482146942 85.33102418026542 85.07776372755025 0.022541934817245937 3554.030122501715 3583.9030155711475 3573.2660765571104 39.76397301762219 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
78.00524612060741 84.44622919256099 85.14842695840164 84.88414790581781 0.02418642267301581 3546.7416260875616 3576.233932252869 3565.134212044348 42.664849595198994 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
79.00524612060741 84.25398025657994 84.96961379428942 84.68767406476942 0.02404509265559848 3538.667170776357 3568.7237793601557 3556.8823107203157 42.415543444475624 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
80.00524612060741 84.05180044861046 84.78404183088793 84.48919807158651 0.024364557095413644 3530.17561884164 3560.9297568972934 3548.546319006634 42.979078716309864 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
81.00524612060741 83.83641618348419 84.60040359466224 84.289774948997 0.025383092439479456 3521.1294797063356 3553.216950975814 3540.170547857874 44.77577506324282 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
