#####################################################################
# Alchemist log file - simulation started at: 2024-11-17T15:03+0000 #
#####################################################################
#
# seed = 0.0, scenarioType = fulllocal
#
# The columns have the following meaning: 
# time batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] ComponentsExecutionCount[min] ComponentsExecutionCount[max] ComponentsExecutionCount[mean] ComponentsExecutionCount[variance] cost[min] cost[max] cost[mean] cost[variance] totalCost[min] totalCost[max] totalCost[mean] totalCost[variance] 
9.001133733261245 98.46525096525089 98.63577863577856 98.6322259759759 6.058268003249088E-4 4135.540540540537 4142.7027027027 4142.553490990988 1.0686784757731822 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
10.001133733261245 98.29472329472321 98.46525096525089 98.46169830544822 6.058268003249088E-4 4128.378378378375 4135.540540540537 4135.391328828826 1.0686784757731822 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
11.001133733261245 98.12419562419554 98.29472329472321 98.29117063492055 6.058268003249088E-4 4121.216216216212 4128.378378378375 4128.229166666663 1.0686784757731822 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
12.001133733261245 97.95366795366785 98.12419562419554 98.12064296439287 6.058268003250099E-4 4114.05405405405 4121.216216216212 4121.067004504501 1.0686784757731822 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
13.001133733261245 97.78314028314017 97.95366795366785 97.95011529386518 6.058268003249088E-4 4106.891891891887 4114.05405405405 4113.904842342338 1.0686784757731822 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
14.001133733261245 97.6126126126125 97.78314028314017 97.7795876233375 6.058268003249088E-4 4099.729729729725 4106.891891891887 4106.742680180176 1.0686784757731822 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
15.001133733261245 97.44208494208482 97.6126126126125 97.60905995280983 6.058268003249088E-4 4092.5675675675625 4099.729729729725 4099.580518018013 1.0686784757730465 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
16.001133733261245 97.27155727155716 97.44208494208482 97.43853228228215 6.058268003248079E-4 4085.4054054054004 4092.5675675675625 4092.4183558558507 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
17.001133733261245 97.10102960102948 97.27155727155716 97.26800461175449 6.058268003249088E-4 4078.2432432432383 4085.4054054054004 4085.2561936936886 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
18.001133733261245 96.9305019305018 97.10102960102948 97.09747694122682 6.058268003249088E-4 4071.0810810810763 4078.2432432432383 4078.0940315315265 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
19.001133733261245 96.75997425997414 96.9305019305018 96.92694927069914 6.058268003248079E-4 4063.918918918914 4071.0810810810763 4070.9318693693644 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
20.001133733261245 96.58944658944648 96.75997425997414 96.75642160017148 6.058268003248079E-4 4056.756756756752 4063.918918918914 4063.7697072072024 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
21.001133733261245 96.4189189189188 96.58944658944648 96.58589392964382 6.058268003249088E-4 4049.59459459459 4056.756756756752 4056.6075450450403 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
22.001133733261245 96.24839124839114 96.4189189189188 96.41536625911614 6.058268003248079E-4 4042.432432432428 4049.59459459459 4049.445382882878 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
23.001133733261245 96.07786357786348 96.24839124839114 96.24483858858848 6.058268003248079E-4 4035.270270270266 4042.432432432428 4042.283220720716 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
24.001133733261245 95.9073359073358 96.07786357786348 96.07431091806082 6.058268003249088E-4 4028.108108108104 4035.270270270266 4035.121058558554 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
25.001133733261245 95.73680823680813 95.9073359073358 95.90378324753314 6.058268003249088E-4 4020.9459459459417 4028.108108108104 4027.958896396392 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
26.001133733261245 95.56628056628047 95.73680823680813 95.73325557700547 6.058268003248079E-4 4013.7837837837797 4020.9459459459417 4020.79673423423 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
27.001133733261245 95.39575289575279 95.56628056628047 95.5627279064778 6.058268003249088E-4 4006.6216216216176 4013.7837837837797 4013.634572072068 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
28.001133733261245 95.22522522522513 95.39575289575279 95.39220023595013 6.058268003248079E-4 3999.4594594594555 4006.6216216216176 4006.4724099099058 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
29.001133733261245 95.05469755469747 95.22522522522513 95.22167256542247 6.058268003248079E-4 3992.2972972972934 3999.4594594594555 3999.3102477477437 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
30.001133733261245 94.8841698841698 95.05469755469747 95.0511448948948 6.058268003249088E-4 3985.1351351351313 3992.2972972972934 3992.1480855855816 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
31.001133733261245 94.71364221364212 94.8841698841698 94.88061722436713 6.058268003249088E-4 3977.9729729729693 3985.1351351351313 3984.9859234234195 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
32.00113373326124 94.54311454311446 94.71364221364212 94.71008955383945 6.058268003248079E-4 3970.810810810807 3977.9729729729693 3977.8237612612575 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
33.00113373326124 94.37258687258678 94.54311454311446 94.53956188331179 6.058268003249088E-4 3963.648648648645 3970.810810810807 3970.6615990990954 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
34.00113373326124 94.20205920205912 94.37258687258678 94.36903421278411 6.058268003248079E-4 3956.486486486483 3963.648648648645 3963.4994369369333 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
35.00113373326124 94.03153153153146 94.20205920205912 94.19850654225645 6.058268003248079E-4 3949.324324324321 3956.486486486483 3956.3372747747712 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
36.00113373326124 93.86100386100378 94.03153153153146 94.02797887172879 6.058268003249088E-4 3942.162162162159 3949.324324324321 3949.175112612609 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
37.00113373326124 93.69047619047612 93.86100386100378 93.85745120120112 6.058268003248079E-4 3934.999999999997 3942.162162162159 3942.012950450447 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
38.00113373326124 93.51994851994844 93.69047619047612 93.68692353067345 6.058268003249088E-4 3927.8378378378347 3934.999999999997 3934.850788288285 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
39.00113373326124 93.34942084942077 93.51994851994844 93.51639586014578 6.058268003249088E-4 3920.6756756756727 3927.8378378378347 3927.688626126123 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
40.00113373326124 93.1788931788931 93.34942084942077 93.3458681896181 6.058268003248079E-4 3913.5135135135106 3920.6756756756727 3920.526463963961 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
41.00113373326124 93.00836550836544 93.1788931788931 93.17534051909044 6.058268003248079E-4 3906.3513513513485 3913.5135135135106 3913.364301801799 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
42.00113373326124 92.83783783783778 93.00836550836544 93.00481284856278 6.058268003248079E-4 3899.1891891891864 3906.3513513513485 3906.2021396396367 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
43.00113373326124 92.6673101673101 92.83783783783778 92.83428517803512 6.058268003249088E-4 3892.0270270270244 3899.1891891891864 3899.0399774774746 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
44.00113373326124 92.49678249678243 92.6673101673101 92.66375750750744 6.058268003249088E-4 3884.8648648648623 3892.0270270270244 3891.8778153153125 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
45.00113373326124 92.32625482625477 92.49678249678243 92.49322983697976 6.058268003248079E-4 3877.7027027027 3884.8648648648623 3884.7156531531505 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
46.00113373326124 92.15572715572709 92.32625482625477 92.3227021664521 6.058268003249088E-4 3870.540540540538 3877.7027027027 3877.5534909909884 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
47.00113373326124 91.98519948519943 92.15572715572709 92.15217449592443 6.058268003248079E-4 3863.378378378376 3870.540540540538 3870.3913288288263 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
48.00113373326124 91.81467181467177 91.98519948519943 91.98164682539677 6.058268003248079E-4 3856.216216216214 3863.378378378376 3863.2291666666642 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
49.00113373326124 91.6441441441441 91.81467181467177 91.8111191548691 6.058268003249088E-4 3849.054054054052 3856.216216216214 3856.067004504502 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
50.00113373326124 91.47361647361643 91.6441441441441 91.64059148434143 6.058268003248079E-4 3841.89189189189 3849.054054054052 3848.90484234234 1.0686784757730459 NaN NaN NaN NaN 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-11-17T15:03+0000 #
#####################################################################
