#####################################################################
# Alchemist log file - simulation started at: 2024-10-24T08:14+0000 #
#####################################################################
#
# seed = 0.0, globalRound = 1
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0011337332612453288 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0011337332612453 NaN NaN NaN NaN 99.82947232947232 99.82947232947232 99.82947232947232 0.0 4192.8378378378375 4192.8378378378375 4192.8378378378375 0.0 NaN NaN NaN NaN
2.0011337332612453 NaN NaN NaN NaN 99.65894465894463 99.82947232947232 99.82776705276704 2.9079686415600566E-4 4185.675675675675 4192.8378378378375 4192.766216216216 0.5129656683711272 NaN NaN NaN NaN
3.0011337332612453 NaN NaN NaN NaN 99.55276705276704 99.82947232947232 99.7738416988417 0.005648876868311717 4181.216216216216 4192.8378378378375 4190.501351351351 9.964618795700586 0.0 1.0 0.13500000000000004 0.0598737373737375
4.001133733261245 NaN NaN NaN NaN 99.44658944658944 99.82947232947232 99.75061132561132 0.010929232856517727 4176.756756756757 4192.8378378378375 4189.525675675675 19.27916675889654 0.0 1.0 0.13500000000000004 0.0598737373737375
5.001133733261245 NaN NaN NaN NaN 99.31788931788928 99.82947232947232 99.72738095238094 0.01994754432013117 4171.35135135135 4192.8378378378375 4188.549999999999 35.187468180710255 0.0 1.0 0.13500000000000004 0.0598737373737375
6.001133733261245 NaN NaN NaN NaN 99.14736164736159 99.82947232947232 99.70415057915058 0.03270381125915183 4164.189189189187 4192.8378378378375 4187.574324324324 57.68952306114172 0.0 1.0 0.13500000000000004 0.0598737373737375
7.001133733261245 NaN NaN NaN NaN 98.97683397683392 99.82947232947232 99.6809202059202 0.04919803367357859 4157.027027027025 4192.8378378378375 4186.598648648648 86.78533140019131 0.0 1.0 0.13500000000000004 0.0598737373737375
8.001133733261245 -0.853 0.00 -0.116 0.0467 98.91248391248386 99.82947232947232 99.64848777348777 0.05343460740822033 4154.324324324322 4192.8378378378375 4185.236486486487 94.25864746810069 0.0 1.0 0.18499999999999997 0.07401515151515158
9.001133733261245 -0.853 0.00 -0.116 0.0467 98.8481338481338 99.82947232947232 99.6188223938224 0.05800763386026904 4151.62162162162 4192.8378378378375 4183.990540540541 102.32546612951329 0.0 1.0 0.18499999999999997 0.07401515151515158
10.001133733261245 -0.853 0.00 -0.116 0.0467 98.78378378378375 99.82947232947232 99.58915701415701 0.06674358403765952 4148.918918918917 4192.8378378378375 4182.744594594595 117.73568224243115 0.0 1.0 0.18499999999999997 0.07401515151515158
11.001133733261245 -0.853 0.00 -0.116 0.0467 98.7194337194337 99.82947232947232 99.55949163449164 0.07964245794039368 4146.216216216215 4192.8378378378375 4181.498648648649 140.48929580685405 0.0 1.0 0.18499999999999997 0.07401515151515158
12.001133733261245 -0.853 0.00 -0.116 0.0467 98.65508365508363 99.82947232947232 99.52982625482626 0.09670425556847104 4143.513513513512 4192.8378378378375 4180.252702702703 170.58630682278203 0.0 1.0 0.18499999999999997 0.07401515151515158
13.001133733261245 -0.853 0.00 -0.148 0.0520 98.59073359073356 99.82947232947232 99.497425997426 0.10091281005051166 4140.81081081081 4192.8378378378375 4178.891891891893 178.01019692910316 0.0 1.0 0.225 0.08270202020202018
14.001133733261245 -0.853 0.00 -0.148 0.0520 98.52638352638351 99.82947232947232 99.45968468468469 0.10775062761870284 4138.108108108107 4192.8378378378375 4177.306756756757 190.0721071193904 0.0 1.0 0.225 0.08270202020202018
15.001133733261245 -0.853 0.00 -0.148 0.0520 98.44916344916354 99.82947232947232 99.42194337194339 0.1196056031963281 4134.864864864869 4192.8378378378375 4175.721621621622 210.98428403832241 0.0 1.0 0.225 0.08270202020202018
16.001133733261245 -0.853 0.00 -0.148 0.0520 98.34298584298594 99.82947232947232 99.38420205920207 0.1364777367833897 4130.4054054054095 4192.8378378378375 4174.136486486487 240.74672768589883 0.0 1.0 0.225 0.08270202020202018
17.001133733261245 -0.853 0.00 -0.148 0.0520 98.23680823680834 99.82947232947232 99.34646074646076 0.15836702837988711 4125.94594594595 4192.8378378378375 4172.5513513513515 279.3594380621202 0.0 1.0 0.225 0.08270202020202018
18.001133733261245 -0.853 0.00 -0.189 0.0627 98.23680823680834 99.82947232947232 99.3176640926641 0.1608254393807676 4125.94594594595 4192.8378378378375 4171.341891891892 283.6960750676756 0.0 1.0 0.16499999999999998 0.0810858585858585
19.001133733261245 -0.853 0.00 -0.189 0.0627 98.23680823680834 99.82947232947232 99.28973616473618 0.16378183809006283 4125.94594594595 4192.8378378378375 4170.168918918919 288.91116239087063 0.0 1.0 0.16499999999999998 0.0810858585858585
20.001133733261245 -0.853 0.00 -0.189 0.0627 98.23680823680834 99.82947232947232 99.26180823680825 0.17160900872289597 4125.94594594595 4192.8378378378375 4168.995945945947 302.71829138718806 0.0 1.0 0.16499999999999998 0.0810858585858585
21.001133733261245 -0.853 0.00 -0.189 0.0627 98.23680823680834 99.82947232947232 99.23388030888033 0.18430695127926772 4125.94594594595 4192.8378378378375 4167.822972972974 325.117462056628 0.0 1.0 0.16499999999999998 0.0810858585858585
