#####################################################################
# Alchemist log file - simulation started at: 2024-11-15T11:06+0000 #
#####################################################################
#
# seed = 0.0, globalRound = 50, randomAugmentedSeed = 60
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] totalCost[min] totalCost[max] totalCost[mean] totalCost[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.007277305731692829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0072773057316928 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2.0072773057316926 NaN NaN NaN NaN 4192.8378378378375 4192.8378378378375 4192.8378378378375 0.0 NaN NaN NaN NaN 99.82947232947232 99.82947232947232 99.82947232947232 0.0 0.0 0.0 0.0 0.0
3.0072773057316926 NaN NaN NaN NaN 4185.675675675675 4190.135135135135 4189.206081081081 3.3497233576310874 0.5 0.5 0.5 0.0 99.65894465894463 99.76512226512226 99.74300193050192 0.0018989361437819396 0.0 0.2222222222222222 0.04444444444444444 0.009876543209876541
4.007277305731693 NaN NaN NaN NaN 4182.9729729729725 4187.4324324324325 4186.503378378378 3.3497233576310874 0.5 0.5 0.5 0.0 99.59459459459458 99.7007722007722 99.67865186615187 0.0018989361437819396 0.0 1.5555555555555554 0.31111111111111106 0.48395061728395045
5.007277305731693 NaN NaN NaN NaN 4180.27027027027 4184.72972972973 4183.800675675676 3.3497233576310874 0.5 0.5 0.5 0.0 99.53024453024453 99.63642213642214 99.6143018018018 0.0018989361437814318 0.0 2.8888888888888884 0.5777777777777777 1.6691358024691356
6.007277305731693 NaN NaN NaN NaN 4177.5675675675675 4182.0270270270275 4181.097972972973 3.3497233576310874 0.5 0.5 0.5 0.0 99.46589446589446 99.57207207207207 99.54995173745174 0.0018989361437814318 0.0 4.222222222222221 0.8444444444444443 3.565432098765431
7.007277305731693 NaN NaN NaN NaN 4174.864864864865 4179.324324324325 4178.395270270271 3.3497233576310874 0.5 0.5 0.5 0.0 99.40154440154441 99.50772200772202 99.48560167310168 0.0018989361437814318 0.0 5.5555555555555545 1.111111111111111 6.172839506172838
8.007277305731693 -2.38 -0.380 -1.91 0.670 4172.1621621621625 4176.621621621623 4175.692567567568 3.3497233576310874 0.5 0.5 0.5 0.0 99.33719433719435 99.44337194337196 99.42125160875162 0.0018989361437814318 0.0 6.8888888888888875 1.3777777777777775 9.491358024691356
9.007277305731693 -2.38 -0.380 -1.91 0.670 4169.45945945946 4173.91891891892 4172.989864864866 3.3497233576310874 0.5 0.5 0.5 0.0 99.27284427284428 99.3790218790219 99.35690154440157 0.0018989361437819396 0.0 8.222222222222221 1.6444444444444444 13.520987654320987
10.007277305731693 -2.38 -0.380 -1.91 0.670 4166.756756756758 4171.216216216218 4170.287162162163 3.3497233576310874 0.5 0.5 0.5 0.0 99.20849420849423 99.31467181467185 99.29255148005151 0.0018989361437819396 0.0 9.555555555555555 1.911111111111111 18.261728395061724
11.007277305731693 -2.38 -0.380 -1.91 0.670 4164.054054054055 4168.513513513515 4167.584459459461 3.3497233576310874 0.5 0.5 0.5 0.0 99.14414414414416 99.25032175032179 99.22820141570145 0.0018989361437819396 0.0 10.88888888888889 2.177777777777778 23.713580246913587
12.007277305731693 -2.38 -0.380 -1.91 0.670 4161.351351351353 4165.810810810813 4164.8817567567585 3.3497233576310874 0.5 0.5 0.5 0.0 99.07979407979411 99.18597168597174 99.1638513513514 0.0018989361437819396 0.0 12.222222222222223 2.4444444444444446 29.876543209876544
13.007277305731693 -2.38 -0.380 -1.91 0.670 4158.64864864865 4163.10810810811 4162.179054054056 3.3497233576310874 0.5 0.5 0.5 0.0 99.01544401544406 99.12162162162167 99.09950128700133 0.0018989361437814318 0.0 13.555555555555557 2.7111111111111112 36.750617283950625
14.007277305731693 -2.38 -0.380 -1.91 0.670 4155.945945945948 4160.405405405408 4159.4763513513535 3.3497233576310874 0.5 0.5 0.5 0.0 98.951093951094 99.0572715572716 99.03515122265127 0.0018989361437814318 0.0 14.888888888888891 2.9777777777777783 44.335802469135814
15.007277305731693 -2.38 -0.380 -1.91 0.670 4153.243243243245 4157.702702702705 4156.773648648651 3.3497233576310874 0.5 0.5 0.5 0.0 98.88674388674393 98.99292149292155 98.97080115830121 0.0018989361437819396 0.0 16.222222222222225 3.244444444444445 52.63209876543212
16.00727730573169 -2.38 -0.380 -1.91 0.670 4150.540540540543 4155.000000000003 4154.070945945949 3.3497233576310874 0.5 0.5 0.5 0.0 98.82239382239388 98.9285714285715 98.90645109395116 0.0018989361437819396 0.0 17.555555555555557 3.5111111111111115 61.63950617283952
17.00727730573169 -2.38 -0.380 -1.91 0.670 4147.83783783784 4152.2972972973 4151.368243243246 3.3497233576310874 0.5 0.5 0.5 0.0 98.75804375804381 98.86422136422144 98.8421010296011 0.0018989361437819396 0.0 18.88888888888889 3.7777777777777777 71.35802469135801
18.00727730573169 -2.38 -0.380 -1.91 0.670 4145.135135135138 4149.594594594598 4148.665540540544 3.3497233576310874 0.5 0.5 0.5 0.0 98.69369369369375 98.79987129987138 98.77775096525104 0.001898936143782448 0.0 20.22222222222222 4.044444444444444 81.78765432098766
19.00727730573169 -2.38 -0.380 -1.91 0.670 4142.432432432435 4146.891891891895 4145.962837837841 3.3497233576310874 0.5 0.5 0.5 0.0 98.6293436293437 98.73552123552132 98.71340090090098 0.0018989361437819396 0.0 21.555555555555554 4.311111111111111 92.92839506172838
20.00727730573169 -2.38 -0.380 -1.91 0.670 4139.729729729733 4144.189189189193 4143.260135135139 3.3497233576310874 0.5 0.5 0.5 0.0 98.56499356499364 98.67117117117125 98.64905083655091 0.0018989361437814318 0.0 22.888888888888886 4.5777777777777775 104.78024691358024
21.00727730573169 -2.38 -0.380 -1.91 0.670 4137.02702702703 4141.48648648649 4140.557432432436 3.3497233576310874 0.5 0.5 0.5 0.0 98.50064350064358 98.6068211068212 98.58470077220086 0.0018989361437819396 0.0 24.222222222222218 4.844444444444443 117.34320987654314
22.00727730573169 -2.38 -0.380 -1.91 0.670 4134.324324324328 4138.783783783788 4137.854729729734 3.3497233576310874 0.5 0.5 0.5 0.0 98.43629343629352 98.54247104247113 98.5203507078508 0.0018989361437814318 0.0 25.55555555555555 5.11111111111111 130.61728395061724
23.00727730573169 -2.38 -0.380 -1.91 0.670 4131.621621621625 4136.081081081085 4135.152027027031 3.3497233576310874 0.5 0.5 0.5 0.0 98.37194337194346 98.47812097812107 98.45600064350073 0.0018989361437814318 0.0 26.888888888888882 5.377777777777776 144.6024691358024
