#####################################################################
# Alchemist log file - simulation started at: 2024-10-25T10:45+0000 #
#####################################################################
#
# seed = 8.0, neighborThreshold = 10, neighborSteps = 2
#
# The columns have the following meaning: 
# time batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] ComponentsExecutionCount[min] ComponentsExecutionCount[max] ComponentsExecutionCount[mean] ComponentsExecutionCount[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.04160524323250203 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0
2.0416052432325023 99.82927312587996 99.9999992200766 99.995883797023 6.03373299317097E-4 4192.829471286958 4199.999967243218 4199.827119474966 1.0643504999954305 NaN NaN NaN NaN 2.0 11.0 5.8 16.7
3.0416052432325023 99.65794283541891 99.99997532386492 99.99177296394548 0.0024219412249602726 4185.633599087594 4199.9989636023265 4199.6544644857095 4.272304320829909 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
4.041605243232502 99.48602565835223 99.99995169895921 99.98767464887001 0.005468858712334719 4178.413077650794 4199.997971356287 4199.48233525254 9.647066768558627 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
5.041605243232502 99.31445400299394 99.99954521084217 99.98363612479743 0.00973118212079404 4171.2070681257455 4199.980898855371 4199.3127172414925 17.165805261080646 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
6.041605243232502 99.14323200847652 99.99929906543213 99.97944412273654 0.015195298505600615 4164.015744356014 4199.970560748149 4199.136653154935 26.804506563879357 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
7.041605243232502 98.97171415297625 99.99910919473476 99.975346209812 0.02188855729404304 4156.811994425002 4199.96258617886 4198.964540812104 38.611415066692565 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
8.041605243232503 98.80060372680498 99.99896196701931 99.97133324303094 0.029783644243566745 4149.625356525809 4199.956402614811 4198.795996207299 52.538348445651195 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
9.041605243232503 98.62984975274728 99.99855360740544 99.96720620119801 0.03886463304501826 4142.453689615386 4199.9392515110285 4198.622660450316 68.5572126914116 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
10.041605243232503 98.4589502691527 99.99770473467684 99.96316780113442 0.049167478955591815 4135.275911304413 4199.903598856427 4198.453047647646 86.7314328776642 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
11.041605243232503 98.28825836310557 99.99735656038608 99.95906330787872 0.060660748008242324 4128.1068512504335 4199.888975536215 4198.280658930907 107.00555948654058 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
12.041605243232503 98.11723937803832 99.99731171644767 99.95500323072429 0.07338959689647219 4120.924053877609 4199.887092090802 4198.11013569042 129.45924892537704 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
13.041605243232503 97.94669019063716 99.9967229213216 99.95095702571419 0.08729006591918666 4113.76098800676 4199.862362695508 4197.940195079997 153.9796762814462 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
14.041605243232503 97.77568360329445 99.99569881280334 99.94689875463907 0.10243748093644953 4106.578711338367 4199.81935013774 4197.769747694841 180.6997163718985 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
15.041605243232503 97.60511942751336 99.9955773830837 99.94273847622227 0.11874093308524646 4099.415015955561 4199.814250089516 4197.595016001335 209.45900596237453 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
16.041605243232503 97.43402974049864 99.99546329227661 99.93862675844147 0.13631025037435937 4092.229249100943 4199.8094582756175 4197.422323854542 240.4512816603706 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
17.041605243232503 97.26331084476692 99.99518080931763 99.93460913752511 0.155059311502221 4085.059055480211 4199.79759399134 4197.253583776054 273.5246254899152 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
18.041605243232503 97.0927534780845 99.99486055282155 99.93048684423425 0.17498329754556105 4077.8956460795494 4199.784143218505 4197.080447457839 308.6705368703686 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
19.041605243232503 96.92124824523081 99.99483497093765 99.92632796748427 0.19622998666088506 4070.6924262996945 4199.783068779381 4196.90577463434 346.14969646979927 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
20.041605243232503 96.75019063652182 99.99443769501696 99.92217204629385 0.21863173009259673 4063.508006733917 4199.766383190712 4196.7312259443415 385.66637188333914 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
21.041605243232503 96.57864371987681 99.99418726887728 99.91809416924346 0.24232659155254851 4056.303036234826 4199.755865292846 4196.559955108225 427.4641074986961 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
22.041605243232503 96.40763602450222 99.99326379159457 99.91404560057404 0.2671627240641882 4049.120713029093 4199.717079246972 4196.389915224109 471.27504524922944 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
23.041605243232503 96.23694789405333 99.99283110088291 99.9100036876993 0.29316033229813565 4041.9518115502397 4199.698906237082 4196.22015488337 517.1348261739121 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
24.041605243232503 96.06564102907934 99.99259851887426 99.90600424539093 0.3204751005597396 4034.7569232213323 4199.689137792719 4196.052178306419 565.318077387382 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
25.041605243232503 95.8946502456034 99.9914709296101 99.90188874958982 0.34893133726009756 4027.575310315343 4199.641779043624 4195.879327482772 615.5148789268119 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
26.041605243232503 95.72342494271827 99.99077195540283 99.89779860156665 0.3786448612825093 4020.3838475941675 4199.612422126919 4195.7075412658 667.9295353023446 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
27.041605243232503 95.55283669597195 99.99031557909328 99.89377822612217 0.4094654736838088 4013.219141230822 4199.593254321918 4195.538685497131 722.2970955782367 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
28.041605243232503 95.38147244006889 99.98953914235067 99.88976052722862 0.44164457082091496 4006.0218424828936 4199.560643978728 4195.369942143601 779.0610229280924 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
29.041605243232503 95.21088956688612 99.98867956578182 99.8856516919354 0.4748633572513592 3998.8573618092173 4199.524541762837 4195.1973710612865 837.6589621913959 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
30.041605243232503 95.04036116280405 99.98813400010448 99.88161523187361 0.5092898771958253 3991.69516883777 4199.501628004388 4195.027839738692 898.3873433734367 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
31.041605243232503 94.86867258775527 99.98794675794545 99.87756620354352 0.5451709275847566 3984.484248685721 4199.493763833709 4194.857780548828 961.681516259514 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
32.0416052432325 94.6981134329326 99.98771824926217 99.87351404425337 0.5820187796943693 3977.3207641831696 4199.484166469011 4194.687589858641 1026.6811273808644 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
33.0416052432325 94.52724571460608 99.98762053650287 99.86948871039493 0.6201490825517906 3970.1443200134554 4199.480062533121 4194.518525836587 1093.9429816213585 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
34.0416052432325 94.35656729896303 99.98718739082597 99.86539576503057 0.6594277308171871 3962.975826556447 4199.461870414691 4194.346622131284 1163.2305171615205 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
35.0416052432325 94.18581902583034 99.98694561831306 99.86140536259278 0.6999546832266311 3955.804399084874 4199.451715969149 4194.1790252288965 1234.720061211779 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
36.0416052432325 94.01459006458803 99.9866832836737 99.85736478587837 0.7417999658521738 3948.6127827126975 4199.440697914295 4194.009321006892 1308.5351397632337 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
37.0416052432325 93.84337067317642 99.9861897932694 99.85331131971215 0.7848538056108204 3941.4215682734102 4199.419971317315 4193.83907542791 1384.482113097482 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
38.0416052432325 93.672668394344 99.98537865916288 99.84934137407072 0.8290053978424665 3934.2520725624477 4199.385903684841 4193.67233771097 1462.3655217941155 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
39.0416052432325 93.50192710888359 99.9851915261399 99.84532426276274 0.8743638502223894 3927.080938573111 4199.378044097875 4193.503619036035 1542.3778317922938 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
40.0416052432325 93.33120789439863 99.9851592262314 99.84125084629974 0.9209075310799357 3919.910731564743 4199.376687501719 4193.332535544589 1624.4808848250018 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
41.0416052432325 93.16045325394519 99.9850580935126 99.8372226869202 0.9686813918940514 3912.739036665698 4199.37243992753 4193.163352850648 1708.7539753011051 NaN NaN NaN NaN 6.0 14.0 9.4 9.8
