#####################################################################
# Alchemist log file - simulation started at: 2024-10-25T14:46+0000 #
#####################################################################
#
# seed = 1.0, globalRound = 2
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.004885589795766698 NaN NaN NaN NaN NaN NaN NaN NaN
1.0048855897957667 NaN NaN NaN NaN NaN NaN NaN NaN
2.0048855897957667 NaN NaN NaN NaN NaN NaN NaN NaN
3.0048855897957667 NaN NaN NaN NaN 0.0 1.0 0.18000000000000005 0.0783838383838384
4.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.18000000000000005 0.0783838383838384
5.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.18000000000000005 0.0783838383838384
6.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.18000000000000005 0.0783838383838384
7.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.18000000000000005 0.0783838383838384
8.004885589795766 -0.278 -0.00 -0.198 0.00500 0.0 1.0 0.205 0.07623737373737363
9.004885589795766 -0.278 -0.00 -0.198 0.00500 0.0 1.0 0.205 0.07623737373737363
10.004885589795766 -0.278 -0.00 -0.198 0.00500 0.0 1.0 0.205 0.07623737373737363
11.004885589795766 -0.278 -0.00 -0.198 0.00500 0.0 1.0 0.205 0.07623737373737363
12.004885589795766 -0.278 -0.00 -0.198 0.00500 0.0 1.0 0.205 0.07623737373737363
13.004885589795766 -0.278 -0.00 -0.196 0.00507 0.0 1.0 0.17499999999999996 0.07260101010101003
14.004885589795766 -0.278 -0.00 -0.196 0.00507 0.0 1.0 0.17499999999999996 0.07260101010101003
15.004885589795766 -0.278 -0.00 -0.196 0.00507 0.0 1.0 0.17499999999999996 0.07260101010101003
16.004885589795766 -0.278 -0.00 -0.196 0.00507 0.0 1.0 0.17499999999999996 0.07260101010101003
17.004885589795766 -0.278 -0.00 -0.196 0.00507 0.0 1.0 0.17499999999999996 0.07260101010101003
18.004885589795766 -0.278 -0.00 -0.200 0.00449 0.0 0.5 0.13999999999999999 0.050909090909090855
19.004885589795766 -0.278 -0.00 -0.200 0.00449 0.0 0.5 0.13999999999999999 0.050909090909090855
20.004885589795766 -0.278 -0.00 -0.200 0.00449 0.0 0.5 0.13999999999999999 0.050909090909090855
21.004885589795766 -0.278 -0.00 -0.200 0.00449 0.0 0.5 0.13999999999999999 0.050909090909090855
22.004885589795766 -0.278 -0.00 -0.200 0.00449 0.0 0.5 0.13999999999999999 0.050909090909090855
23.004885589795766 -0.278 -0.111 -0.210 0.00315 0.0 1.0 0.155 0.0691666666666666
24.004885589795766 -0.278 -0.111 -0.210 0.00315 0.0 1.0 0.155 0.0691666666666666
