#####################################################################
# Alchemist log file - simulation started at: 2024-11-12T10:08+0000 #
#####################################################################
#
# seed = 4.0, globalRound = 3
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0035718759004084166 NaN NaN NaN NaN NaN NaN NaN NaN
1.0035718759004084 NaN NaN NaN NaN NaN NaN NaN NaN
2.003571875900408 NaN NaN NaN NaN NaN NaN NaN NaN
3.003571875900408 NaN NaN NaN NaN 0.0 1.0 0.17000000000000004 0.0718181818181819
4.003571875900408 NaN NaN NaN NaN 0.0 1.0 0.17000000000000004 0.0718181818181819
5.003571875900408 NaN NaN NaN NaN 0.0 1.0 0.17000000000000004 0.0718181818181819
6.003571875900408 NaN NaN NaN NaN 0.0 1.0 0.17000000000000004 0.0718181818181819
7.003571875900408 NaN NaN NaN NaN 0.0 1.0 0.17000000000000004 0.0718181818181819
8.003571875900409 -147 0.00 -16.7 1.10e+03 0.0 0.5 0.10500000000000001 0.04189393939393943
9.003571875900409 -147 0.00 -16.7 1.10e+03 0.0 0.5 0.10500000000000001 0.04189393939393943
10.003571875900409 -147 0.00 -16.7 1.10e+03 0.0 0.5 0.10500000000000001 0.04189393939393943
11.003571875900409 -147 0.00 -16.7 1.10e+03 0.0 0.5 0.10500000000000001 0.04189393939393943
12.003571875900409 -147 0.00 -16.7 1.10e+03 0.0 0.5 0.10500000000000001 0.04189393939393943
13.003571875900409 -147 -0.249 -17.6 1.09e+03 0.0 1.0 0.18000000000000002 0.0783838383838384
14.003571875900409 -147 -0.249 -17.6 1.09e+03 0.0 1.0 0.18000000000000002 0.0783838383838384
15.003571875900409 -147 -0.249 -17.6 1.09e+03 0.0 1.0 0.18000000000000002 0.0783838383838384
16.00357187590041 -147 -0.249 -17.6 1.09e+03 0.0 1.0 0.18000000000000002 0.0783838383838384
17.00357187590041 -147 -0.249 -17.6 1.09e+03 0.0 1.0 0.18000000000000002 0.0783838383838384
18.00357187590041 -258 0.00 -23.9 3.08e+03 0.0 0.5 0.375 0.04734848484848485
19.00357187590041 -258 0.00 -23.9 3.08e+03 0.0 0.5 0.375 0.04734848484848485
20.00357187590041 -258 0.00 -23.9 3.08e+03 0.0 0.5 0.375 0.04734848484848485
21.00357187590041 -258 0.00 -23.9 3.08e+03 0.0 0.5 0.375 0.04734848484848485
22.00357187590041 -258 0.00 -23.9 3.08e+03 0.0 0.5 0.375 0.04734848484848485
23.00357187590041 -258 -8.23 -43.0 4.18e+03 0.0 1.0 0.18000000000000002 0.06828282828282828
24.00357187590041 -258 -8.23 -43.0 4.18e+03 0.0 1.0 0.18000000000000002 0.06828282828282828
25.00357187590041 -258 -8.23 -43.0 4.18e+03 0.0 1.0 0.18000000000000002 0.06828282828282828
26.00357187590041 -258 -8.23 -43.0 4.18e+03 0.0 1.0 0.18000000000000002 0.06828282828282828
27.00357187590041 -258 -8.23 -43.0 4.18e+03 0.0 1.0 0.18000000000000002 0.06828282828282828
28.00357187590041 -147 0.00 -16.8 1.08e+03 0.0 0.5 0.34 0.05494949494949491
29.00357187590041 -147 0.00 -16.8 1.08e+03 0.0 0.5 0.34 0.05494949494949491
30.00357187590041 -147 0.00 -16.8 1.08e+03 0.0 0.5 0.34 0.05494949494949491
31.00357187590041 -147 0.00 -16.8 1.08e+03 0.0 0.5 0.34 0.05494949494949491
32.003571875900406 -147 0.00 -16.8 1.08e+03 0.0 0.5 0.34 0.05494949494949491
33.003571875900406 -258 -8.23 -47.3 3.83e+03 0.0 0.0 0.0 0.0
34.003571875900406 -258 -8.23 -47.3 3.83e+03 0.0 0.0 0.0 0.0
35.003571875900406 -258 -8.23 -47.3 3.83e+03 0.0 0.0 0.0 0.0
36.003571875900406 -258 -8.23 -47.3 3.83e+03 0.0 0.0 0.0 0.0
37.003571875900406 -258 -8.23 -47.3 3.83e+03 0.0 0.0 0.0 0.0
38.003571875900406 -258 -10.5 -128 9.62e+03 0.0 0.0 0.0 0.0
39.003571875900406 -258 -10.5 -128 9.62e+03 0.0 0.0 0.0 0.0
40.003571875900406 -258 -10.5 -128 9.62e+03 0.0 0.0 0.0 0.0
41.003571875900406 -258 -10.5 -128 9.62e+03 0.0 0.0 0.0 0.0
42.003571875900406 -258 -10.5 -128 9.62e+03 0.0 0.0 0.0 0.0
43.003571875900406 -258 -147 -239 1.73e+03 0.0 0.0 0.0 0.0
44.003571875900406 -258 -147 -239 1.73e+03 0.0 0.0 0.0 0.0
45.003571875900406 -258 -147 -239 1.73e+03 0.0 0.0 0.0 0.0
46.003571875900406 -258 -147 -239 1.73e+03 0.0 0.0 0.0 0.0
47.003571875900406 -258 -147 -239 1.73e+03 0.0 0.0 0.0 0.0
48.003571875900406 -258 -258 -258 0.00 0.0 0.0 0.0 0.0
49.003571875900406 -258 -258 -258 0.00 0.0 0.0 0.0 0.0
50.003571875900406 -258 -258 -258 0.00 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-11-12T10:08+0000 #
#####################################################################
