#####################################################################
# Alchemist log file - simulation started at: 2024-11-12T10:12+0000 #
#####################################################################
#
# seed = 2.0, globalRound = 3
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0032884513038209384 NaN NaN NaN NaN NaN NaN NaN NaN
1.003288451303821 NaN NaN NaN NaN NaN NaN NaN NaN
2.003288451303821 NaN NaN NaN NaN NaN NaN NaN NaN
3.003288451303821 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
4.0032884513038205 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
5.0032884513038205 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
6.0032884513038205 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
7.0032884513038205 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
8.00328845130382 -258 -84.2 -117 2.36e+03 0.0 0.0 0.0 0.0
9.00328845130382 -258 -84.2 -117 2.36e+03 0.0 0.0 0.0 0.0
10.00328845130382 -258 -84.2 -117 2.36e+03 0.0 0.0 0.0 0.0
11.00328845130382 -258 -84.2 -117 2.36e+03 0.0 0.0 0.0 0.0
12.00328845130382 -258 -84.2 -117 2.36e+03 0.0 0.0 0.0 0.0
13.00328845130382 -20.2 -19.1 -19.7 0.332 0.0 0.0 0.0 0.0
14.00328845130382 -20.2 -19.1 -19.7 0.332 0.0 0.0 0.0 0.0
15.00328845130382 -20.2 -19.1 -19.7 0.332 0.0 0.0 0.0 0.0
16.00328845130382 -20.2 -19.1 -19.7 0.332 0.0 0.0 0.0 0.0
17.00328845130382 -20.2 -19.1 -19.7 0.332 0.0 0.0 0.0 0.0
18.00328845130382 -20.2 -20.2 -20.2 0.00 0.0 1.0 0.19000000000000003 0.08474747474747468
19.00328845130382 -20.2 -20.2 -20.2 0.00 0.0 1.0 0.19000000000000003 0.08474747474747468
20.00328845130382 -20.2 -20.2 -20.2 0.00 0.0 1.0 0.19000000000000003 0.08474747474747468
21.00328845130382 -20.2 -20.2 -20.2 0.00 0.0 1.0 0.19000000000000003 0.08474747474747468
22.00328845130382 -20.2 -20.2 -20.2 0.00 0.0 1.0 0.19000000000000003 0.08474747474747468
23.00328845130382 -258 0.00 -21.0 1.86e+03 0.0 0.5 0.02500000000000004 0.011994949494949501
24.00328845130382 -258 0.00 -21.0 1.86e+03 0.0 0.5 0.02500000000000004 0.011994949494949501
25.00328845130382 -258 0.00 -21.0 1.86e+03 0.0 0.5 0.02500000000000004 0.011994949494949501
26.00328845130382 -258 0.00 -21.0 1.86e+03 0.0 0.5 0.02500000000000004 0.011994949494949501
27.00328845130382 -258 0.00 -21.0 1.86e+03 0.0 0.5 0.02500000000000004 0.011994949494949501
28.00328845130382 -20.2 -0.249 -13.4 26.2 0.0 0.5 0.13999999999999993 0.050909090909090904
29.00328845130382 -20.2 -0.249 -13.4 26.2 0.0 0.5 0.13999999999999993 0.050909090909090904
30.00328845130382 -20.2 -0.249 -13.4 26.2 0.0 0.5 0.13999999999999993 0.050909090909090904
31.00328845130382 -20.2 -0.249 -13.4 26.2 0.0 0.5 0.13999999999999993 0.050909090909090904
32.00328845130382 -20.2 -0.249 -13.4 26.2 0.0 0.5 0.13999999999999993 0.050909090909090904
33.00328845130382 -258 -0.249 -21.9 2.28e+03 0.0 0.5 0.009999999999999993 0.004949494949494948
34.00328845130382 -258 -0.249 -21.9 2.28e+03 0.0 0.5 0.009999999999999993 0.004949494949494948
35.00328845130382 -258 -0.249 -21.9 2.28e+03 0.0 0.5 0.009999999999999993 0.004949494949494948
36.00328845130382 -258 -0.249 -21.9 2.28e+03 0.0 0.5 0.009999999999999993 0.004949494949494948
37.00328845130382 -258 -0.249 -21.9 2.28e+03 0.0 0.5 0.009999999999999993 0.004949494949494948
38.00328845130382 -20.2 -0.249 -13.3 20.2 0.0 0.0 0.0 0.0
39.00328845130382 -20.2 -0.249 -13.3 20.2 0.0 0.0 0.0 0.0
40.00328845130382 -20.2 -0.249 -13.3 20.2 0.0 0.0 0.0 0.0
41.00328845130382 -20.2 -0.249 -13.3 20.2 0.0 0.0 0.0 0.0
42.00328845130382 -20.2 -0.249 -13.3 20.2 0.0 0.0 0.0 0.0
43.00328845130382 -20.2 -10.5 -17.7 16.8 0.0 0.0 0.0 0.0
44.00328845130382 -20.2 -10.5 -17.7 16.8 0.0 0.0 0.0 0.0
45.00328845130382 -20.2 -10.5 -17.7 16.8 0.0 0.0 0.0 0.0
46.00328845130382 -20.2 -10.5 -17.7 16.8 0.0 0.0 0.0 0.0
47.00328845130382 -20.2 -10.5 -17.7 16.8 0.0 0.0 0.0 0.0
48.00328845130382 -20.2 -11.2 -19.7 4.67 0.0 0.0 0.0 0.0
49.00328845130382 -20.2 -11.2 -19.7 4.67 0.0 0.0 0.0 0.0
50.00328845130382 -20.2 -11.2 -19.7 4.67 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-11-12T10:12+0000 #
#####################################################################
