#####################################################################
# Alchemist log file - simulation started at: 2024-10-25T10:51+0000 #
#####################################################################
#
# seed = 9.0, scenarioType = fulloffload
#
# The columns have the following meaning: 
# time batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] ComponentsExecutionCount[min] ComponentsExecutionCount[max] ComponentsExecutionCount[mean] ComponentsExecutionCount[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.007825810686061807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0
2.007825810686062 99.91217788334109 99.99927848323415 99.9723958003649 4.304812669240738E-4 4196.311471100325 4199.969696295834 4198.840623615325 0.7593689548541517 NaN NaN NaN NaN 4.0 14.0 7.6 17.3
3.007825810686062 99.86017649565942 99.99646526924967 99.9510371524723 7.970729070736278E-4 4194.127412817696 4199.851541308486 4197.943560403836 1.4060366080778586 NaN NaN NaN NaN 6.0 15.0 9.6 12.3
4.007825810686062 99.82310410565148 99.98634298956131 99.92501050823756 9.594922693374234E-4 4192.5703724373625 4199.426405561575 4196.850441345978 1.6925443631111479 NaN NaN NaN NaN 6.0 15.0 9.6 12.3
5.007825810686062 99.798377166267 99.97594120317635 99.90509640723613 0.0014061342105112506 4191.531840983214 4198.989530533407 4196.014049103917 2.480420747341811 NaN NaN NaN NaN 6.0 15.0 9.6 12.3
6.007825810686062 99.78169443363339 99.96599758064312 99.87852200305399 0.0018270968281533435 4190.8311662126025 4198.571898387011 4194.897924128267 3.2229988048623417 NaN NaN NaN NaN 6.0 15.0 9.6 12.3
7.007825810686062 99.70900574154427 99.96224424234246 99.85296902384447 0.002855871881783878 4187.77824114486 4198.4142581783835 4193.824699001468 5.037757999466495 NaN NaN NaN NaN 6.0 15.0 9.6 12.3
8.007825810686061 99.65889228687374 99.93058199174592 99.8248768250107 0.0032575300155198695 4185.673476048697 4197.084443653329 4192.644826650449 5.746282947377036 NaN NaN NaN NaN 6.0 15.0 9.6 12.3
