tick,reward,values,next_values,target_values,loss
1.0,-67.05703735351562,0.0842989981174469,0.20404742658138275,-66.85706329345703,13574.4052734375
2.0,-74.5737533569336,0.09136391431093216,0.20755138993263245,-74.37034606933594,15593.322265625
3.0,-82.2461929321289,0.09777071326971054,0.2112278789281845,-82.03919219970703,17641.216796875
4.0,-87.12859344482422,0.0985407903790474,0.21293386816978455,-86.919921875,19251.2578125
5.0,-74.30368041992188,0.09074858576059341,0.20790691673755646,-74.09992218017578,15555.5283203125
6.0,-74.36923217773438,0.0782453715801239,0.20761094987392426,-74.16576385498047,15557.1123046875
7.0,-82.14630126953125,0.09294023364782333,0.21200492978096008,-81.93853759765625,17500.1640625
8.0,-70.9249267578125,0.08333887159824371,0.20597943663597107,-70.72306823730469,14859.455078125
9.0,-76.49742889404297,0.09240545332431793,0.21086381375789642,-76.29078674316406,15703.326171875
10.0,-86.091064453125,0.10807754844427109,0.2167825549840927,-85.87861633300781,17920.0859375
11.0,-89.005859375,0.09112425893545151,0.21544475853443146,-88.79471588134766,19329.61328125
12.0,-73.91375732421875,0.09858955442905426,0.20905077457427979,-73.7088851928711,15220.771484375
13.0,-67.04740142822266,0.09600898623466492,0.20645727217197418,-66.84506225585938,13206.6591796875
14.0,-79.04496002197266,0.06749692559242249,0.21182113885879517,-78.83737182617188,16203.013671875
15.0,-74.14628601074219,0.08878190070390701,0.20923997461795807,-73.94123840332031,15408.201171875
16.0,-80.89530944824219,0.10412256419658661,0.21327851712703705,-80.68629455566406,16948.162109375
17.0,-53.014137268066406,0.06999556720256805,0.1991177797317505,-52.81900405883789,9623.41015625
18.0,-66.79144287109375,0.09233664721250534,0.2067638784646988,-66.58881378173828,13034.572265625
19.0,-74.67623901367188,0.06927791237831116,0.20950652658939362,-74.47091674804688,15267.08203125
20.0,-78.94556427001953,0.07535462826490402,0.21137620508670807,-78.73841857910156,16568.546875
21.0,-66.1182632446289,0.09142551571130753,0.20680168271064758,-65.91560363769531,12794.6953125
22.0,-59.915000915527344,0.05575939640402794,0.20302072167396545,-59.716033935546875,11110.7099609375
23.0,-75.60836029052734,0.07048752903938293,0.21014152467250824,-75.40242004394531,15626.228515625
24.0,-75.39405822753906,0.0648740604519844,0.21036283671855927,-75.18791198730469,15451.8271484375
25.0,-59.91106033325195,0.06961753964424133,0.2039731740951538,-59.711158752441406,11020.8271484375
26.0,-76.14917755126953,0.07038779556751251,0.2114146202802658,-75.94200134277344,15457.263671875
27.0,-77.78620910644531,0.06722824275493622,0.21140050888061523,-77.57904052734375,16251.0595703125
28.0,-71.06981658935547,0.045055847615003586,0.20944923162460327,-70.86456298828125,13862.771484375
29.0,-68.98765563964844,0.07695134729146957,0.20710712671279907,-68.7846908569336,14139.9765625
30.0,-46.533565521240234,0.08559892326593399,0.19597917795181274,-46.34149932861328,8129.2763671875
31.0,-56.27216339111328,0.08115297555923462,0.20263506472110748,-56.07357406616211,10222.21875
32.0,-68.20203399658203,0.06333459913730621,0.20683512091636658,-67.99933624267578,13733.9345703125
33.0,-50.99409484863281,0.06359591335058212,0.19960865378379822,-50.79847717285156,8808.322265625
34.0,-52.503902435302734,0.06710046529769897,0.20058870315551758,-52.30732345581055,9083.716796875
35.0,-71.44715118408203,0.03181985765695572,0.20747356116771698,-71.24382019042969,14592.6298828125
36.0,-42.65140151977539,0.07324714958667755,0.19621653854846954,-42.459110260009766,6556.45458984375
37.0,-65.67249298095703,0.04897618666291237,0.20621182024478912,-65.47039794921875,12745.3359375
38.0,-40.69700241088867,0.07509463280439377,0.194957435131073,-40.505943298339844,6034.89013671875
39.0,-48.29478454589844,0.08980026096105576,0.19956105947494507,-48.099212646484375,7957.65380859375
40.0,-43.277469635009766,0.04213697090744972,0.19495199620723724,-43.08642578125,6797.60546875
41.0,-56.469512939453125,0.071656234562397,0.20318379998207092,-56.270389556884766,10202.49609375
42.0,-41.55568313598633,0.053629569709300995,0.19484663009643555,-41.36472702026367,6372.43603515625
43.0,-49.490787506103516,0.06626731157302856,0.19751928746700287,-49.297210693359375,9117.24609375
44.0,-56.814022064208984,0.05037439242005348,0.2033766508102417,-56.614707946777344,10312.6240234375
45.0,-62.741859436035156,0.04068106785416603,0.20592287182807922,-62.54005813598633,11964.9736328125
46.0,-49.14033126831055,0.0579238124191761,0.19975030422210693,-48.944576263427734,8119.603515625
47.0,-42.770267486572266,0.0493195541203022,0.19703549146652222,-42.577178955078125,6305.6025390625
48.0,-51.31768035888672,0.02930358238518238,0.2001810073852539,-51.12150573730469,8804.927734375
49.0,-60.65403366088867,0.032992299646139145,0.20395129919052124,-60.454158782958984,11705.48046875
50.0,-28.425586700439453,0.08777618408203125,0.19220808148384094,-28.237220764160156,3228.928955078125
51.0,-23.517534255981445,0.07878641039133072,0.18796193599700928,-23.333332061767578,1873.4342041015625
52.0,-34.115745544433594,0.05495288223028183,0.19219402968883514,-33.92738723754883,4167.822265625
53.0,-46.75369644165039,0.039644960314035416,0.1987481266260147,-46.55892562866211,8082.650390625
54.0,-39.579978942871094,0.030097689479589462,0.19460071623325348,-39.3892707824707,6130.9423828125
55.0,-49.175174713134766,0.015555373392999172,0.20397982001304626,-48.97527313232422,8265.1904296875
56.0,-42.22065734863281,0.0355655774474144,0.1978873610496521,-42.026729583740234,7084.650390625
57.0,-53.54328536987305,0.01651711016893387,0.20321926474571228,-53.34413146972656,10005.677734375
58.0,-43.445953369140625,0.009180751629173756,0.19723141193389893,-43.25267028808594,7403.447265625
59.0,-52.628421783447266,0.03192553296685219,0.20325617492198944,-52.42923355102539,9807.5009765625
60.0,-61.24284362792969,-0.005618165247142315,0.2057437002658844,-61.04120635986328,11849.4052734375
61.0,-48.04417419433594,0.0026261555030941963,0.19705764949321747,-47.85105895996094,8292.5498046875
