#####################################################################
# Alchemist log file - simulation started at: 2024-10-25T10:51+0000 #
#####################################################################
#
# seed = 3.0, scenarioType = fulllocal
#
# The columns have the following meaning: 
# time batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] ComponentsExecutionCount[min] ComponentsExecutionCount[max] ComponentsExecutionCount[mean] ComponentsExecutionCount[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0016359619213666132 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0
2.001635961921367 99.76262219509185 99.82915113927878 99.80333140728456 2.984384674287386E-4 4190.030132193858 4192.824347849709 4191.739919105951 0.5264454565442318 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
3.001635961921367 99.53886362615467 99.65028304318825 99.60427547386007 6.061498489078851E-4 4180.632272298496 4185.311887813907 4183.379569902123 1.0692483334734624 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
4.001635961921367 99.32209354267899 99.46758666496424 99.40915835547119 9.16892424975493E-4 4171.527928792518 4177.638639928498 4175.18465092979 1.617398237656774 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
5.001635961921367 99.12383785865744 99.28645974052093 99.21502004210883 0.001098269187500918 4163.201190063613 4170.031309101879 4167.030841768571 1.9373468467516968 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
6.001635961921367 98.925577700973 99.10158015195815 99.01850721595041 0.0016227131431678422 4154.874263440865 4162.266366382242 4158.777303069917 2.862465984548068 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
7.001635961921367 98.71439557955635 98.91913013155664 98.82283402455887 0.0025162271378245094 4146.0046143413665 4154.603465525379 4150.559029031473 4.4386246711225645 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
8.001635961921366 98.48044538058332 98.73933202810512 98.62369502627477 0.003736722599997305 4136.178705984499 4147.051945180416 4142.19519110354 6.591578666395495 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
9.001635961921366 98.27300338670824 98.5507509896354 98.43250574837327 0.00365958504335184 4127.466142241746 4139.131541564687 4134.165241431678 6.455508016472582 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
10.001635961921366 98.0887778398008 98.36900040039598 98.24135274283192 0.00407854692692221 4119.728669271633 4131.498016816631 4126.136815198941 7.1945567790909015 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
11.001635961921366 97.89886730437196 98.1966850763824 98.046030650488 0.004425903060628145 4111.7524267836225 4124.2607732080605 4117.933287320497 7.807292998947794 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
12.001635961921366 97.68041449162786 98.01561454502367 97.84744681229607 0.005657179882704242 4102.57740864837 4116.655810890994 4109.592766116435 9.979265313090353 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
13.001635961921366 97.48001170506922 97.83157345227423 97.65051874710537 0.00583050308273798 4094.160491612907 4108.926084995518 4101.321787378425 10.285007437950034 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
14.001635961921366 97.26813935304762 97.6434616281828 97.45677823013142 0.006606053029089996 4085.2618528279995 4101.025388383678 4093.1846856655193 11.653077543314852 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
15.001635961921366 97.06208168002361 97.46873382229889 97.25977980265867 0.007171806457766439 4076.6074305609914 4093.686820536553 4084.9107517116645 12.651066591499953 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
16.001635961921366 96.84053232813753 97.244658390419 97.06426647825741 0.0077604343911747455 4067.302357781776 4084.275652397598 4076.6991920868113 13.689406266031883 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
17.001635961921366 96.62282694620698 97.03279228020841 96.8666768604988 0.008113218767395949 4058.1587317406934 4075.3772757687534 4068.4004281409498 14.311717905686349 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
18.001635961921366 96.43428899896071 96.8520708905933 96.67097895330248 0.008032277338112782 4050.24013795635 4067.786977404918 4060.181116038704 14.1689372244311 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
19.001635961921366 96.2575321039901 96.67480099733093 96.47406179239164 0.007782475877462659 4042.816348367584 4060.341641887899 4051.910595280449 13.72828744784443 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
20.001635961921366 96.04886889870669 96.48311558070958 96.278313691837 0.008161555223839533 4034.0524937456807 4052.2908543898025 4043.689175057154 14.396983414852933 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
21.001635961921366 95.85884222463531 96.30767252750017 96.08389477378626 0.008433942143269707 4026.071373434683 4044.9222461550075 4035.523580499023 14.877473940727628 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
22.001635961921366 95.68386038664858 96.09939314798035 95.88468773521687 0.00923006027745016 4018.72213623924 4036.1745122151747 4027.1568848791085 16.281826329421794 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
23.001635961921366 95.49360395749112 95.88131583658357 95.68958286504123 0.009178334656781119 4010.7313662146266 4027.0152651365097 4018.9624803317315 16.190582334561835 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
24.001635961921366 95.29811607244405 95.6859553100149 95.49431638531806 0.009782482057948315 4002.5208750426495 4018.8101230206257 4010.761288183359 17.256298350220607 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
25.001635961921366 95.10378547533739 95.47869537372176 95.30245274616226 0.009790649020177084 3994.35898996417 4010.105205696314 4002.7030153388146 17.27070487159276 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
26.001635961921366 94.90054786462913 95.28796212065708 95.10578923216187 0.010181399060818962 3985.8230103144238 4002.0944090675976 3994.4431477507987 17.95998794328443 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
27.001635961921366 94.69899206388212 95.10720473184612 94.90802978704798 0.009966578771791223 3977.3576666830486 3994.502598737537 3986.1372510560154 17.581044953439854 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
28.001635961921366 94.51124802421653 94.90229507483107 94.71331095582086 0.010767170884158081 3969.472417017094 3985.896393142905 3977.959060144476 18.993289439654824 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
29.001635961921366 94.25621323072151 94.72708892957564 94.51574068207638 0.011637840083229321 3958.760955690304 3978.537735042177 3969.661108647208 20.52914990681628 NaN NaN NaN NaN 0.0 0.0 0.0 0.0
