#####################################################################
# Alchemist log file - simulation started at: 2024-11-12T10:13+0000 #
#####################################################################
#
# seed = 2.0, globalRound = 27
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0032884513038209384 NaN NaN NaN NaN NaN NaN NaN NaN
1.003288451303821 NaN NaN NaN NaN NaN NaN NaN NaN
2.003288451303821 NaN NaN NaN NaN NaN NaN NaN NaN
3.003288451303821 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
4.0032884513038205 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
5.0032884513038205 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
6.0032884513038205 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
7.0032884513038205 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
8.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
9.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
10.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
11.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
12.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
13.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
14.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
15.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
16.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
17.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
18.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
19.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
20.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
21.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
22.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
23.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
24.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
25.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
26.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
27.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
28.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
29.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
30.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
31.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
32.00328845130382 -0.320 -0.249 -0.257 0.000543 1.0 1.0 1.0 0.0
33.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
34.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
35.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
36.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
37.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
38.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
39.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
40.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
41.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
42.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
43.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
44.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
45.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
46.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
47.00328845130382 0.00 0.00 0.00 0.00 0.5 0.5 0.5 0.0
48.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
49.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
50.00328845130382 -0.320 -0.249 -0.254 0.000335 1.0 1.0 1.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-11-12T10:14+0000 #
#####################################################################
