#####################################################################
# Alchemist log file - simulation started at: 2024-10-25T14:47+0000 #
#####################################################################
#
# seed = 1.0, globalRound = 3
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.004885589795766698 NaN NaN NaN NaN NaN NaN NaN NaN
1.0048855897957667 NaN NaN NaN NaN NaN NaN NaN NaN
2.0048855897957667 NaN NaN NaN NaN NaN NaN NaN NaN
3.0048855897957667 NaN NaN NaN NaN 0.0 1.0 0.15499999999999997 0.06916666666666663
4.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.15499999999999997 0.06916666666666663
5.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.15499999999999997 0.06916666666666663
6.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.15499999999999997 0.06916666666666663
7.004885589795767 NaN NaN NaN NaN 0.0 1.0 0.15499999999999997 0.06916666666666663
8.004885589795766 -0.278 -0.00 -0.201 0.00441 0.0 1.0 0.125 0.0625
9.004885589795766 -0.278 -0.00 -0.201 0.00441 0.0 1.0 0.125 0.0625
10.004885589795766 -0.278 -0.00 -0.201 0.00441 0.0 1.0 0.125 0.0625
11.004885589795766 -0.278 -0.00 -0.201 0.00441 0.0 1.0 0.125 0.0625
12.004885589795766 -0.278 -0.00 -0.201 0.00441 0.0 1.0 0.125 0.0625
13.004885589795766 -0.278 -0.00 -0.217 0.00403 0.0 1.0 0.18499999999999997 0.08411616161616166
14.004885589795766 -0.278 -0.00 -0.217 0.00403 0.0 1.0 0.18499999999999997 0.08411616161616166
15.004885589795766 -0.278 -0.00 -0.217 0.00403 0.0 1.0 0.18499999999999997 0.08411616161616166
16.004885589795766 -0.278 -0.00 -0.217 0.00403 0.0 1.0 0.18499999999999997 0.08411616161616166
17.004885589795766 -0.278 -0.00 -0.217 0.00403 0.0 1.0 0.18499999999999997 0.08411616161616166
18.004885589795766 -0.278 -0.00 -0.199 0.00513 0.0 1.0 0.16499999999999998 0.06593434343434337
19.004885589795766 -0.278 -0.00 -0.199 0.00513 0.0 1.0 0.16499999999999998 0.06593434343434337
20.004885589795766 -0.278 -0.00 -0.199 0.00513 0.0 1.0 0.16499999999999998 0.06593434343434337
21.004885589795766 -0.278 -0.00 -0.199 0.00513 0.0 1.0 0.16499999999999998 0.06593434343434337
22.004885589795766 -0.278 -0.00 -0.199 0.00513 0.0 1.0 0.16499999999999998 0.06593434343434337
23.004885589795766 -0.278 -0.00 -0.207 0.00445 0.0 1.0 0.19499999999999998 0.08027777777777785
24.004885589795766 -0.278 -0.00 -0.207 0.00445 0.0 1.0 0.19499999999999998 0.08027777777777785
