#####################################################################
# Alchemist log file - simulation started at: 2024-11-18T20:08+0000 #
#####################################################################
#
# seed = 1.0, alpha = 0.9, beta = 0.0, gamma = 0.1, globalRound = 22, randomAugmentedSeed = 122
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] totalCost[min] totalCost[max] totalCost[mean] totalCost[variance] componentsInCloud[min] componentsInCloud[max] componentsInCloud[mean] componentsInCloud[sum] componentsInCloud[variance] componentsInInfrastructural[min] componentsInInfrastructural[max] componentsInInfrastructural[mean] componentsInInfrastructural[sum] componentsInInfrastructural[variance] loss[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN 0.0 NaN NaN
0.0019892038034092785 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN 0.0 NaN NaN
1.0019892038034093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
2.0019892038034093 NaN NaN NaN NaN 4192.8378378378375 4192.8378378378375 4192.8378378378375 0.0 NaN NaN NaN NaN 99.82947232947232 99.82947232947232 99.82947232947232 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
3.0019892038034093 NaN NaN NaN NaN 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 0.27777777777777773 0.0611111111111111 0.014814814814814808 0.0 1.0 0.5 1.0 0.5 0.0 1.0 0.33333333333333337 1.0 0.33333333333333337 NaN
4.00198920380341 NaN NaN NaN NaN 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 7.222222222222222 1.5888888888888886 10.014814814814816 0.0 25.0 12.5 25.0 312.5 0.0 25.0 8.333333333333332 25.0 208.33333333333334 NaN
5.00198920380341 NaN NaN NaN NaN 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 14.166666666666668 3.1166666666666667 38.53333333333334 0.0 25.0 12.5 25.0 312.5 0.0 25.0 8.333333333333332 25.0 208.33333333333334 NaN
6.00198920380341 NaN NaN NaN NaN 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 21.111111111111114 4.644444444444445 85.57037037037038 0.0 25.0 12.5 25.0 312.5 0.0 25.0 8.333333333333332 25.0 208.33333333333334 NaN
7.00198920380341 NaN NaN NaN NaN 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 28.055555555555557 6.1722222222222225 151.1259259259259 0.0 25.0 12.5 25.0 312.5 0.0 25.0 8.333333333333332 25.0 208.33333333333334 NaN
8.00198920380341 -0.100 -0.100 -0.100 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 35.27777777777778 7.616666666666667 240.58117283950617 0.0 26.0 13.0 26.0 338.0 0.0 0.0 0.0 0.0 0.0 6.936511490494013E-4
9.00198920380341 -0.100 -0.100 -0.100 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 49.16666666666666 10.394444444444442 471.25246913580224 0.0 50.0 25.0 50.0 1250.0 0.0 0.0 0.0 0.0 0.0 6.936511490494013E-4
10.00198920380341 -0.100 -0.100 -0.100 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 63.05555555555554 13.17222222222222 779.084259259259 0.0 50.0 25.0 50.0 1250.0 0.0 0.0 0.0 0.0 0.0 6.936511490494013E-4
11.00198920380341 -0.100 -0.100 -0.100 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 76.94444444444443 15.949999999999998 1164.076543209876 0.0 50.0 25.0 50.0 1250.0 0.0 0.0 0.0 0.0 0.0 6.936511490494013E-4
12.00198920380341 -0.100 -0.100 -0.100 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 90.83333333333331 18.727777777777774 1626.2293209876536 0.0 50.0 25.0 50.0 1250.0 0.0 0.0 0.0 0.0 0.0 6.936511490494013E-4
13.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 97.77777777777776 20.338888888888885 1875.3118827160483 4.0 25.0 14.5 29.0 220.5 0.0 0.0 0.0 0.0 0.0 5.804249667562544E-4
14.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 104.7222222222222 23.116666666666664 2091.9013888888885 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 5.804249667562544E-4
15.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 111.66666666666664 25.89444444444444 2337.426080246913 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 5.804249667562544E-4
16.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 118.61111111111109 28.672222222222217 2611.8859567901222 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 5.804249667562544E-4
17.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 125.55555555555553 31.449999999999996 2915.281018518517 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 5.804249667562544E-4
18.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 125.8333333333333 32.005555555555546 2926.345833333332 1.0 9.0 5.0 10.0 32.0 0.0 0.0 0.0 0.0 0.0 9.639855707064271E-4
19.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 132.77777777777774 34.783333333333324 3264.4631172839486 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 9.639855707064271E-4
20.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 139.7222222222222 37.56111111111111 3631.5155864197523 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 9.639855707064271E-4
21.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 146.66666666666666 40.33888888888889 4027.5032407407407 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 9.639855707064271E-4
22.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 153.61111111111111 43.11666666666667 4452.426080246913 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 9.639855707064271E-4
23.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 160.55555555555557 45.894444444444446 4906.284104938272 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 4.336297861300409E-4
24.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 167.50000000000003 48.672222222222224 5389.077314814816 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 4.336297861300409E-4
25.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 174.44444444444449 51.45 5900.805709876546 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 4.336297861300409E-4
26.00198920380341 0.00 0.00 0.00 0.00 4185.675675675675 4192.8378378378375 4191.691891891892 7.181519357195772 0.0 0.0 0.0 0.0 99.65894465894463 99.82947232947232 99.8021879021879 0.004071156098184061 0.0 181.38888888888894 54.22777777777778 6441.469290123459 25.0 25.0 25.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 4.336297861300409E-4
