#####################################################################
# Alchemist log file - simulation started at: 2025-12-30T13:28+0000 #
#####################################################################
#
# seed = 1.0, randomAugmentedSeed = 1
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] totalCost[min] totalCost[max] totalCost[mean] totalCost[variance] componentsInCloud[min] componentsInCloud[max] componentsInCloud[mean] componentsInCloud[sum] componentsInCloud[variance] componentsInInfrastructural[min] componentsInInfrastructural[max] componentsInInfrastructural[mean] componentsInInfrastructural[sum] componentsInInfrastructural[variance] loss[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN 0.0 NaN NaN
0.004885589795766698 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN 0.0 NaN NaN
1.0048855897957667 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
2.0048855897957667 NaN NaN NaN NaN 4192.8378378378375 4200.0 4196.740540540541 8.731008035062855 0.0 1.0 0.3 0.10416666666666669 99.82947232947232 100.0 99.92239382239383 0.004949551040284816 0.0 3.3333333333333335 0.7333333333333334 2.1333333333333337 0.0 12.0 6.0 12.0 72.0 0.0 12.0 4.0 12.0 48.0 NaN
3.0048855897957667 NaN NaN NaN NaN 4185.675675675675 4200.0 4194.72972972973 13.228938397858663 0.0 1.0 0.33999999999999997 0.09833333333333333 99.65894465894463 100.0 99.87451737451737 0.007499398184727095 0.0 6.111111111111111 1.3888888888888888 7.098765432098764 0.0 10.0 5.0 10.0 50.0 0.0 18.0 6.0 18.0 108.0 NaN
4.004885589795767 NaN NaN NaN NaN 4181.216216216216 4197.2972972972975 4191.367567567568 17.536096907719973 0.0 1.0 0.42000000000000004 0.13916666666666674 99.55276705276704 99.93564993564993 99.7944658944659 0.00994109802024974 0.0 10.277777777777779 2.25 20.31635802469136 0.0 15.0 7.5 15.0 112.5 0.0 5.0 1.6666666666666665 5.0 8.333333333333334 NaN
5.004885589795767 NaN NaN NaN NaN 4178.513513513512 4195.540540540541 4189.254054054054 23.71426832237807 0.0 1.0 0.3 0.12499999999999999 99.48841698841696 99.8938223938224 99.74414414414414 0.013443462767788725 0.0 12.500000000000002 2.7944444444444447 29.84320987654322 0.0 8.0 4.0 8.0 32.0 0.0 18.0 6.0 18.0 108.0 NaN
6.004885589795767 NaN NaN NaN NaN 4175.810810810811 4195.540540540541 4186.962162162163 34.79443632822093 0.0 1.0 0.31999999999999995 0.10166666666666667 99.42406692406692 99.8938223938224 99.6895752895753 0.019724737147518358 0.0 15.000000000000002 3.3777777777777778 42.88024691358026 0.0 9.0 4.5 9.0 40.5 0.0 15.0 5.0 15.0 75.0 NaN
7.004885589795767 NaN NaN NaN NaN 4172.2972972972975 4195.540540540541 4184.0270270270275 30.312576089603795 0.0 1.0 0.42000000000000004 0.09749999999999998 99.34041184041185 99.8938223938224 99.61969111969113 0.01718400005079614 0.0 19.166666666666668 4.272222222222222 70.22932098765433 0.0 15.0 7.5 15.0 112.5 0.0 11.0 3.666666666666667 11.0 40.33333333333333 NaN
8.004885589795766 NaN NaN NaN NaN 4167.837837837838 4192.837837837838 4181.378378378379 30.472364256148722 0.0 1.0 0.36 0.115 99.23423423423424 99.82947232947235 99.55662805662807 0.017274582911649457 0.0 21.944444444444446 4.888888888888889 92.07561728395062 0.0 10.0 5.0 10.0 50.0 0.0 11.0 3.666666666666667 11.0 40.33333333333333 NaN
9.004885589795766 NaN NaN NaN NaN 4166.891891891893 4192.837837837838 4178.767567567568 38.062028244462084 0.0 1.0 0.28 0.085 99.21171171171173 99.82947232947235 99.4944658944659 0.021577113517269375 0.0 25.833333333333336 5.75 127.63888888888891 0.0 14.0 7.0 14.0 98.0 0.0 15.0 5.0 15.0 75.0 NaN
10.004885589795766 NaN NaN NaN NaN 4166.891891891893 4188.378378378379 4176.18918918919 29.83016800584426 0.0 1.0 0.36 0.13583333333333333 99.21171171171173 99.72329472329474 99.43307593307595 0.016910526080410496 0.0 28.611111111111114 6.388888888888889 156.40432098765436 0.0 10.0 5.0 10.0 50.0 0.0 15.0 5.0 15.0 75.0 NaN
